runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.v.integer,param.field.integer,param.width.integer
18,3938,34530,250000,1586594399,1104204533,9,10
18,3926,34473,250000,4161192837,3034566748,3,11
18,3925,34434,250000,2420742466,1084964000,6,1
18,3921,34284,250000,4167072992,3550186149,10,14
18,4030,34541,250000,3552322128,3423451893,13,11
18,3924,46437,250000,2411213469,466094665,11,16
18,3945,33773,250000,1756391722,1775526045,12,11
18,3908,33883,250000,3601037105,130691483,5,3
18,4339,33856,250000,974676907,667439753,3,6
18,3921,33767,250000,4107841967,1017718974,10,13
18,4127,33802,250000,1253859383,1308569972,11,7
18,3918,33768,250000,2526495037,735585897,2,5
18,4831,34383,250000,3480559015,2951542050,1,14
18,4212,33969,250000,1928869211,3384335445,15,7
18,3933,34528,250000,1189156125,1476123209,13,12
18,3994,34311,250000,1364061574,1687299819,5,15
18,3901,33856,250000,1989603340,2613528086,1,11
18,3934,33767,250000,803067687,1547356506,13,15
18,3973,34124,250000,595367114,1037087073,4,15
18,3913,34141,250000,3484976377,988889796,6,14
18,3930,33994,250000,1620728431,494070577,9,12
18,3909,34207,250000,3533924709,1384567154,12,7
18,3922,34228,250000,2894702455,4168126479,0,12
18,3911,33845,250000,2193641643,3391434409,14,14
18,4009,34945,250000,4127502649,2959146362,10,10
18,3910,33805,250000,2524622947,3708685904,1,8
18,3931,33955,250000,1021239683,556558686,14,8
18,3904,33943,250000,3828163216,1535258406,13,13
18,3917,33822,250000,4194858134,3215748656,3,16
19,3956,33794,250000,1794492671,1731499492,5,15
19,4039,33860,250000,1840819248,2244172889,5,11
19,4771,34702,250000,768189092,3282133940,15,16
19,3978,34303,250000,3804794026,1464803620,10,10
19,3939,34107,250000,1876561851,3749986408,6,1
19,3987,33812,250000,1916103096,2532942035,7,8
19,4515,33824,250000,1767564050,3883047225,10,6
19,4027,33896,250000,2522056881,2560741339,5,4
19,3982,33836,250000,4164831215,2711037431,11,4
19,4496,34068,250000,2087861040,2171390991,6,6
19,3943,34251,250000,4278995863,2181473231,15,11
19,3954,33869,250000,2399475172,3939209808,12,8
19,3967,33877,250000,2161909408,4085446939,7,4
19,4091,33773,250000,1068036269,1584945843,4,5
19,3972,33681,250000,3032470105,1156425479,3,6
19,4673,34177,250000,2465759115,2849864492,3,9
19,3937,34864,250000,271959105,3835905672,8,10
19,4089,37939,250000,2991450872,3949491937,8,4
19,4076,34012,250000,3123936972,751017409,7,14
19,4213,33575,250000,2305289519,1267501433,6,16
19,4008,34327,250000,1462041233,1417122929,15,14
19,3917,34068,250000,1799949327,2283890764,0,4
19,3928,34406,250000,2337316750,3789558701,9,15
19,3926,34859,250000,854806639,2660264960,0,9
19,4001,37404,250000,3532677283,3729354126,14,15
19,3974,34180,250000,2563331213,1892000477,12,15
19,3923,34256,250000,1782430196,3727097335,6,13
19,4881,33901,250000,3137258466,2880324061,10,11
19,3917,34009,250000,930931912,1411481277,13,12
19,3902,34251,250000,3576967747,136632055,1,16
19,3979,34329,250000,3420928042,1529071061,1,10
19,4506,34098,250000,4029563633,2316118000,9,15
19,4020,33660,250000,1071525605,2450969714,4,15
19,4216,33733,250000,1265137030,3134584326,12,16
19,4545,33928,250000,1955469828,647762079,1,16
19,4804,34305,250000,3814859049,1559238251,6,11
19,4306,33881,250000,3608618316,622656330,0,16
19,4656,34277,250000,280532807,564412124,11,10
19,4672,34123,250000,631347117,1670004481,6,16
19,3902,34208,250000,1161053066,3830138029,11,11
19,4706,33928,250000,1366534006,1085908105,0,8
19,4160,34694,250000,884006185,73010534,9,10
19,3906,33872,250000,1476344363,496842383,7,13
19,4774,34170,250000,88539807,4042915225,6,11
19,4261,33845,250000,260031770,1426489307,7,8
19,3910,34063,250000,3502671915,1117225489,15,16
19,3933,34279,250000,2097938069,290827411,8,16
19,3879,34991,250000,4078787439,613644191,8,1
19,3918,33915,250000,2023312837,1153675721,15,15
19,4081,33888,250000,346767379,4064694709,12,13
19,3951,33987,250000,3134769972,143051669,13,3
19,3925,33912,250000,1657490089,1246059984,4,5
19,3915,34018,250000,3989429967,929338432,10,14
19,3883,34460,250000,2697112785,1139668383,8,3
19,3986,37371,250000,1924985951,1371790584,11,6
19,3977,34405,250000,3462544412,3232965843,15,16
19,3879,33521,250000,533930532,2985911862,0,3
19,3916,34094,250000,1112660157,3327752855,9,14
19,3931,33692,250000,3865644131,3439623960,9,4
19,3880,36117,250000,1853647356,3244646196,4,3
19,4000,34920,250000,2479905372,338942021,10,8
19,3979,34302,250000,3326473275,775421852,2,14
19,3892,35445,250000,3571149692,180070359,1,15
19,3930,35712,250000,2738700949,1798884178,5,10
19,3932,35584,250000,1748758972,2224985721,13,3
19,4768,35472,250000,26417956,2657254700,3,16
19,3952,35459,250000,2450998705,456594757,2,14
19,3975,35357,250000,1785847709,1639790882,4,7
19,3923,35279,250000,3849814250,324067685,0,9
19,4340,35439,250000,415238474,3872825758,1,13
19,4674,35107,250000,238024975,4013520086,7,4
19,3960,35077,250000,3544647212,471701541,6,3
19,3974,34874,250000,4021290891,840824876,1,3
19,4844,35042,250000,2996509941,728246744,5,1
19,4262,34846,250000,2751731659,3065581179,8,6
19,4520,34137,250000,3616524776,285130879,10,2
19,3965,35473,250000,3286293182,2611380492,3,8
19,3960,38117,250000,1318169613,3879224578,4,3
19,4627,35475,250000,2019680594,3082046907,13,9
19,4147,34386,250000,2937356035,1740962347,6,5
19,4433,35286,250000,702863612,1830628655,1,2
19,3932,33990,250000,4133933064,621846229,14,16
19,4247,35662,250000,977531262,4082682721,3,10
19,4014,34457,250000,3237355589,1293256254,3,11
19,4716,41852,250000,973007269,761325784,1,5
19,4302,36350,250000,530602106,1198435625,2,2
19,3910,34180,250000,1980445864,1568477115,5,11
19,3913,34202,250000,1177018768,4134499581,6,1
19,3905,34885,250000,2204091435,3975470237,6,3
19,4640,35079,250000,2967667427,389526234,13,8
19,3911,34573,250000,686749787,2598863604,10,6
19,4458,34322,250000,3994135248,595373467,10,2
19,4741,34571,250000,2373704140,3613912744,2,11
19,3903,34096,250000,3872468075,3600177428,5,13
19,3948,34674,250000,189738780,639734490,2,15
19,3923,34079,250000,1459963902,1717796788,7,10
19,4251,34137,250000,199905549,1147264288,11,9
19,4061,35431,250000,602232891,2347467516,11,13
19,3928,33915,250000,2122559633,575817936,13,2
19,4337,34015,250000,291996943,1241068456,2,10
20,3949,35279,250000,2118827011,1184502663,14,12
20,3907,35631,250000,1564825188,177169305,6,15
20,3963,35309,250000,1374568271,3803798078,3,16
20,3912,34830,250000,625634933,3825666840,14,10
20,3932,35333,250000,4078711473,1102464602,9,3
20,4105,35366,250000,2855984180,1765752097,7,7
20,3909,35262,250000,965502428,2588466458,1,15
20,4683,35496,250000,4218271388,1249621996,13,15
20,3971,35488,250000,453244181,2432394607,0,7
20,3922,34574,250000,4012700860,400555481,3,7
20,3901,34547,250000,3912466535,1043509299,8,12
20,3915,34994,250000,136661478,1967397463,7,15
20,3906,34515,250000,3318548180,1470133686,8,15
20,3923,35174,250000,1578157882,2486002914,10,12
20,4005,46642,250000,2618398873,2328862050,15,1
20,3945,51453,250000,256414040,1319867014,10,6
20,3962,42812,250000,481467652,2724320365,1,14
20,3929,41378,250000,4245481397,3003716048,8,11
20,3962,35909,250000,2001925567,1566429848,3,12
20,3931,35326,250000,3848980767,3281003232,0,11
20,4017,34371,250000,667034518,2375234888,6,3
20,3954,33677,250000,2272218587,2998022055,0,9
20,3934,35984,250000,849554120,1717999595,2,14
20,3942,34022,250000,123691638,2664111535,9,9
20,3921,34451,250000,3600756206,4270889628,5,16
20,3913,34626,250000,1102577852,4293800017,13,3
20,3970,34468,250000,1803203145,96603259,2,6
20,3923,33749,250000,734110193,2747665817,0,10
20,3922,34389,250000,744709093,4271707864,4,14
20,3917,33488,250000,3291425277,4240970398,9,16
20,3922,34087,250000,2315174430,950355046,1,14
20,4507,33841,250000,4244390093,2041202391,6,5
20,3987,33914,250000,386530854,2864989641,10,7
20,4264,33563,250000,1176338316,324320371,13,15
20,3929,33819,250000,3677036477,4045194142,11,5
20,3952,34332,250000,873326675,1965978548,3,3
20,3926,34033,250000,1886746873,1693108039,8,9
20,3930,34035,250000,1509906861,2271162469,15,3
20,3970,34217,250000,918504074,394504298,15,14
20,3880,33845,250000,1462698467,3513778736,12,3
20,3906,33946,250000,3638278325,1505315201,14,6
20,4215,34159,250000,3575255981,3552876827,4,1
20,3917,33865,250000,3946444162,1673239812,1,12
20,3917,33800,250000,3035974933,112934102,9,10
20,4354,33541,250000,3588662549,2132740127,1,14
20,3913,33641,250000,3960772767,2311636417,11,10
20,3910,34378,250000,1337092649,2552954395,13,11
20,3916,33741,250000,3937057332,3730099196,10,11
20,3923,33867,250000,1436949540,3626269907,4,5
20,3903,33822,250000,4252901467,3404415401,10,10
20,3964,34011,250000,2961174357,993661429,0,16
20,3929,33514,250000,3908547410,3330665376,15,6
20,3948,34201,250000,3760166761,14138191,6,1
20,3915,34119,250000,2915063601,2965109495,9,10
20,3937,33926,250000,381223324,4080214956,11,10
20,3908,34019,250000,3255299795,2191059598,11,12
20,3999,33926,250000,1200922378,3589377120,13,5
20,3916,34009,250000,739674693,857697009,3,3
20,3906,34268,250000,3444972561,278349176,1,2
20,3906,33652,250000,1868521083,2699151944,2,3
20,3914,33856,250000,1574470505,1244045226,5,15
20,4465,33988,250000,3310285652,4052377052,1,4
20,3979,33525,250000,3551207296,388758923,1,7
20,3919,33543,250000,1965225997,551394352,9,5
20,4567,33593,250000,4105337675,1493442825,3,8
20,3923,34386,250000,1372352767,1711997594,6,1
20,3922,34412,250000,1278749429,2177678925,5,2
20,3909,34132,250000,793050265,3184364696,7,9
20,3966,34826,250000,2253102049,2619371190,3,1
20,3970,36319,250000,2223537987,658695617,11,4
20,3913,35056,250000,362691666,3066880755,8,13
20,4194,35498,250000,830063001,2453938019,11,14
20,4478,34722,250000,501878110,1501429370,2,6
20,3916,34948,250000,3818209884,3230879609,0,9
20,3985,35255,250000,1848280096,2955542904,5,1
20,3917,35046,250000,4288134941,3223108911,9,9
20,4028,35411,250000,773607955,1516915732,15,14
20,3906,35090,250000,3953182314,870165755,3,9
20,3879,34861,250000,712510841,789700551,10,15
20,3906,34924,250000,1914519092,3542108118,7,7
20,3961,34672,250000,2881502579,2831974059,1,7
20,4695,35390,250000,2403361306,502463285,5,14
20,4237,34902,250000,3879134918,1296600488,12,12
20,3917,34570,250000,2023837804,37252141,3,4
20,3917,35094,250000,3625607043,1681282392,1,16
20,3923,34943,250000,1628526666,1004172339,1,6
20,3976,35726,250000,2090221894,2348262302,12,14
20,3884,35342,250000,3917046683,3452232424,5,11
20,3915,36273,250000,4099124952,2238365294,0,7
20,3908,35156,250000,2334449107,1052647530,9,8
20,3902,35482,250000,3525568046,1663071721,6,13
20,3908,33738,250000,3969535618,2675062894,7,4
20,4777,33969,250000,785461938,540319419,2,2
20,3909,33664,250000,749063992,3802779474,1,2
20,4518,34005,250000,599716450,2570132344,13,3
20,4817,33407,250000,17515290,4073766019,5,15
20,4288,33897,250000,1771060339,528880399,14,11
20,3905,33946,250000,3798782419,1994143173,15,15
20,3977,33382,250000,2679897143,4169320970,2,10
20,3907,33427,250000,553050967,663978792,0,11
21,3610,37834,250000,3634338566,2125605482,9,2
21,3768,35666,250000,2830879689,1605274447,2,16
21,3633,36962,250000,2765575638,4200538354,6,10
21,3672,38597,250000,3984185485,3021711053,8,14
21,3593,36084,250000,2013151807,1761627412,5,4
21,3609,34351,250000,2801290765,1086093814,7,3
21,3484,37254,250000,563603264,2164914230,0,12
21,3525,32555,250000,770252693,1173471404,15,5
21,3485,31745,250000,1531616326,382339082,9,5
21,3822,34268,250000,2681592166,3156300712,12,12
21,3817,32539,250000,3471442459,2749482480,11,12
21,3612,32545,250000,639861256,1689238500,6,15
21,3542,33054,250000,2785762734,1574442385,14,4
21,3566,31163,250000,3755638909,535156011,6,14
21,3567,40316,250000,2673234026,1423123735,1,8
21,3739,41425,250000,283468066,2026643316,4,2
21,3590,31592,250000,90308073,3882725871,5,6
21,3473,32681,250000,2875543081,2196413239,14,5
21,3463,30072,250000,706308892,3328565314,15,13
21,3495,30586,250000,2508855159,548417160,14,8
21,3435,31357,250000,3970568676,426627674,14,8
21,3515,31375,250000,4103716217,2840809040,13,5
21,3628,32282,250000,3999786809,3973263913,1,3
21,3473,30730,250000,2351521362,3406927151,5,9
21,3539,30381,250000,2771285869,2386517065,2,12
21,3609,32090,250000,882458245,1244071773,14,6
21,3539,44013,250000,3195096836,1321353395,14,8
21,3577,32682,250000,1411707304,2558667388,15,15
21,3545,32590,250000,584257713,2649467836,13,1
21,3600,31440,250000,422722043,2184805657,9,1
21,3800,31945,250000,2469693726,3425639106,1,3
21,3514,31923,250000,2080481523,3349891573,0,12
21,3689,38625,250000,3678491459,2587784336,13,3
21,3597,33284,250000,2597789811,3142861645,1,4
21,3617,34873,250000,1098842076,2172622491,14,9
21,3511,32187,250000,1182680539,2607303471,1,7
21,3689,37360,250000,796923537,2181577272,7,13
21,3665,42797,250000,1815593858,2757800542,3,6
21,3716,37390,250000,3734419098,3897910090,5,7
21,3691,43148,250000,3115397346,1025460323,9,12
21,3677,32573,250000,4120895220,2965629142,3,11
21,3534,32630,250000,1534260555,13446469,3,4
21,3441,32020,250000,4253058245,489436810,0,5
21,3537,36826,250000,269783349,2387682598,10,1
21,3565,39325,250000,1683408772,4190557413,0,6
21,3518,32009,250000,3972160551,2729930995,6,3
21,3504,32273,250000,4099889063,3605960171,5,12
21,3551,30924,250000,3825613497,900026709,3,8
21,3613,32067,250000,3063909376,2178623560,12,15
21,3478,34296,250000,2238317811,4040916555,1,16
21,3416,31233,250000,2605157502,3240657264,1,7
21,3699,31343,250000,1481561660,2558009437,3,3
21,3599,30745,250000,1410378199,2194355713,7,11
21,3423,29685,250000,3915399989,1731029953,0,5
21,3506,30844,250000,2072192242,624605725,13,5
21,3581,32819,250000,4009549922,2701472995,8,11
21,3439,31487,250000,4028380390,3478255973,4,6
21,3530,30783,250000,2592890638,267933102,7,10
21,3517,36421,250000,1117617391,3409166801,1,13
21,3585,33916,250000,55567397,1449378779,5,10
21,3804,35948,250000,2480940003,3593383635,0,3
21,3473,34492,250000,2354803662,2746530599,14,13
21,3731,32024,250000,4256719242,1594612393,1,9
21,3617,31706,250000,3455831270,3769176625,6,10
21,3478,30927,250000,1847332174,331885430,1,6
21,3531,31267,250000,1174021892,466337231,15,3
21,3458,31613,250000,2471113366,792212499,4,7
21,3532,31945,250000,2438600100,1945516588,11,12
21,3413,31692,250000,3378867307,282158425,6,5
21,3600,30915,250000,2581519475,1829527598,12,8
21,3688,31221,250000,3927985423,3841354958,0,14
21,3431,30730,250000,377437864,3439904318,9,14
21,3472,31870,250000,438949708,380406367,0,12
21,3501,31649,250000,1416998817,2386278935,9,8
21,3655,34281,250000,3766200054,458608880,9,12
21,3515,35637,250000,1500096657,792886676,4,16
21,3524,37896,250000,2022176701,4265898384,12,3
21,3395,30758,250000,2772147996,493865313,9,4
21,3497,30966,250000,646724748,1430501350,9,1
21,3517,32465,250000,3437050785,1490305107,0,3
21,3430,32048,250000,2525187282,1380257792,5,16
21,3541,32006,250000,613117731,1224912465,8,9
21,3570,37729,250000,1095666252,2311529425,15,12
21,3465,32673,250000,3196618163,253342547,15,7
21,3437,36617,250000,182219395,7512204,0,11
21,3637,43430,250000,3492604383,1492810845,0,12
21,3834,37820,250000,4204862796,513906405,8,16
21,3620,38806,250000,2998359423,2789120923,10,8
21,3492,40763,250000,1978680291,2870523536,6,8
21,3482,30025,250000,704095901,1253589135,4,11
21,3404,30930,250000,2637826501,1530139354,8,2
21,3522,31810,250000,4017784533,646477291,0,5
21,3583,31286,250000,2946615666,2412100252,10,1
21,3572,31927,250000,1279353729,2153406386,1,3
21,3686,36498,250000,1828616998,785978040,4,5
21,3482,31250,250000,133374625,952235395,6,15
21,3681,30459,250000,1561861150,3539440990,4,16
21,3538,31531,250000,3626004281,3667023720,4,5
21,3568,34453,250000,1331091711,2528545143,14,16
21,3653,32490,250000,3000038078,3977803929,2,16
22,4383,34516,250000,1034462504,3208396644,0,15
22,4689,33739,250000,3821008040,1242980267,5,15
22,3903,33857,250000,24697168,2728320188,8,12
22,3904,34591,250000,3701360926,432691877,10,1
22,3909,34229,250000,916396627,3234732842,5,13
22,3927,34097,250000,3849558772,427228555,10,16
22,3910,36668,250000,2161285498,3758919231,3,10
22,4894,36016,250000,1019912308,1682911610,0,12
22,3915,35410,250000,1420952230,4141023730,6,8
22,4640,35126,250000,3993242946,1430373005,3,5
22,3913,33945,250000,3455369906,656960019,4,16
22,3937,33963,250000,1469257003,3315304516,14,7
22,4709,33844,250000,2669942225,3775807378,15,12
22,3898,33813,250000,1090658558,1811951788,7,6
22,4507,34587,250000,2654357948,2402963064,8,5
22,4701,34398,250000,3201113759,2233045078,2,9
22,3922,34632,250000,3504748937,697050772,8,14
22,3899,34218,250000,1933464346,51827684,12,10
22,3913,34570,250000,1227192031,2150090983,6,12
22,3911,34059,250000,1110482712,934314739,4,9
22,4690,33875,250000,1926001770,2355463532,6,2
22,3912,34738,250000,3080562107,3676947848,6,13
22,3911,34219,250000,1852174076,64041623,8,8
22,4780,34245,250000,2295858494,344577495,3,7
22,3905,35132,250000,2177906782,1631056937,14,1
22,3913,35450,250000,455452813,3493302050,2,2
22,4015,35216,250000,3989734399,68719826,11,9
22,3903,35585,250000,2455341732,4194161842,3,2
22,3927,35170,250000,911523923,1955341503,7,15
22,4914,33670,250000,1301518105,2601320498,1,16
22,4374,34169,250000,2427244083,613274794,7,5
22,4660,33959,250000,3095604243,2237504291,15,9
22,3900,34074,250000,2020667583,1964406256,2,16
22,4472,34067,250000,2840206318,2012119489,3,16
22,4721,33974,250000,158708755,2994050309,10,5
22,4232,34114,250000,11592037,4260614657,11,2
22,3907,34133,250000,929819179,706654106,7,11
22,4827,33803,250000,2050155350,4292600954,9,4
22,4328,33643,250000,375578865,311748127,12,14
22,4659,34138,250000,3446617950,3182337211,7,12
22,4882,33605,250000,3496737758,3320941121,3,5
22,3901,34338,250000,3613343655,1033288213,14,2
22,3904,33952,250000,4015966355,1545420940,4,15
22,3916,33643,250000,513255941,1168243910,0,9
22,4475,33910,250000,1766743779,2058923145,14,8
22,3969,34523,250000,2035868525,1874696461,7,15
22,3912,33614,250000,524009759,1360772167,13,14
22,4538,33652,250000,2488639424,3272685393,7,6
22,3918,34099,250000,2186647151,1523061331,13,12
22,4328,34528,250000,944912182,2336973752,4,10
22,4643,33710,250000,3819504293,830704032,6,6
22,4880,34574,250000,3691225794,683761560,2,6
22,4422,34479,250000,2715202117,2095337585,8,6
22,4738,34098,250000,2244576199,165340899,10,11
22,3899,33865,250000,1837169850,2969631381,7,16
22,4504,33657,250000,334580239,2963523112,4,13
