runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.disp.integer
8,4361,32152,250000,2055733676,3
8,4195,30489,250000,1352662880,29
8,7039,36379,250000,3964289113,4
8,4102,35686,250000,476669767,25
8,5192,34358,250000,3064891495,26
8,4355,39933,250000,1182765330,9
8,4162,33809,250000,3156902675,30
8,4255,32706,250000,3752642480,2
8,4104,31358,250000,1000377720,30
8,4404,33476,250000,123493370,9
8,4240,35904,250000,2821580399,12
8,4695,34755,250000,4224450823,14
8,4381,31410,250000,3894485393,25
8,4138,31246,250000,4107133486,3
8,4501,34359,250000,2719456528,9
8,4303,34074,250000,3595115820,8
8,4204,32562,250000,3848808404,3
8,3987,30208,250000,1422584796,23
8,4120,30319,250000,984684260,19
8,4146,32127,250000,3902983007,23
8,4112,40131,250000,4089086466,9
8,4562,31726,250000,2828212320,4
8,4011,30030,250000,4294242885,21
8,4680,32124,250000,1099987844,7
8,4161,32450,250000,1518759306,29
8,4438,32311,250000,3780488152,5
8,4131,28971,250000,1378142936,25
8,3982,30762,250000,3897421608,4
8,4297,31210,250000,4019310939,19
8,4109,30773,250000,717560859,6
8,4641,35485,250000,2482583915,5
8,5360,33560,250000,2461000727,15
8,4127,33120,250000,1354681240,12
8,3921,29812,250000,2645193499,30
8,4282,30923,250000,3392868704,14
8,4721,33653,250000,4184176596,31
9,3404,33183,250000,1781864383,13
9,3428,31847,250000,3426732558,5
9,3477,34206,250000,2386741033,21
9,3459,33200,250000,297088496,12
9,3413,33527,250000,1091745920,13
9,3361,33544,250000,1692880335,29
9,3453,33107,250000,4032975506,17
9,3473,33537,250000,621082827,27
9,3483,30980,250000,870333543,4
9,3393,32465,250000,1643074804,19
9,3610,28342,250000,1755331045,31
9,3525,29132,250000,1716237059,2
9,3469,29639,250000,2623878807,30
9,3442,28888,250000,2721185377,27
9,3409,29508,250000,176238972,3
9,3424,31169,250000,1419601053,26
9,3506,32633,250000,784440976,3
9,3448,31730,250000,3044136405,26
9,3503,28911,250000,3886579922,31
9,3741,28472,250000,1838754067,1
9,3382,29479,250000,3677928842,15
9,3540,29736,250000,3199152067,22
9,3422,28771,250000,2541154870,26
9,3443,28842,250000,2654121915,22
9,3438,28579,250000,1781567776,23
9,3383,28580,250000,4091355949,13
9,3569,28727,250000,3475558227,23
9,3527,29826,250000,1203304468,5
9,3521,31712,250000,419900497,12
9,3460,34243,250000,2539284252,25
9,3430,32983,250000,2727096791,24
9,3411,34064,250000,3082379910,12
9,3575,28980,250000,3335586283,18
9,3506,28763,250000,1672623187,9
9,3425,30619,250000,1415216065,31
9,3400,29542,250000,1213631195,4
9,3750,28738,250000,2299591903,31
9,3599,29159,250000,357991224,5
9,3409,29082,250000,1892623717,9
9,3865,29424,250000,638684849,27
9,3472,29363,250000,131947080,30
9,3478,29021,250000,923259183,15
9,3505,29570,250000,3396368119,14
9,3408,28772,250000,4131549626,22
9,3502,28813,250000,3107004903,7
9,3518,29520,250000,750560483,11
9,3507,29011,250000,1167442851,9
9,3501,28656,250000,1497430845,4
9,3395,30473,250000,3968376408,28
9,3409,28770,250000,2675738577,8
9,3458,28545,250000,865588967,20
9,3398,29024,250000,1192023185,17
9,3410,33794,250000,3527138351,14
9,3503,33590,250000,3276253871,10
9,3468,33809,250000,1211713173,4
9,3450,33134,250000,4132308864,0
9,3403,29239,250000,572311062,20
9,3446,28265,250000,3681031515,16
9,3416,28118,250000,1063751,18
9,3505,28179,250000,551660150,1
9,3394,28333,250000,2399453629,0
9,3463,28226,250000,3288092825,12
9,3500,28463,250000,1569606673,6
9,3472,29823,250000,1903072279,0
9,3399,28418,250000,238212628,1
9,3468,28677,250000,396647885,16
9,3517,28613,250000,1405852815,21
9,3448,28350,250000,291028886,21
9,3564,28359,250000,3418863876,24
9,3476,28800,250000,3091414586,14
9,3409,28420,250000,3073782192,20
9,3420,28198,250000,2126174248,8
9,3485,28342,250000,90116587,11
9,3461,28843,250000,231041014,25
9,3502,29088,250000,3206156464,6
9,3470,28793,250000,3849357722,4
9,3582,28133,250000,765579841,13
9,3472,28360,250000,1308503706,22
9,3468,28004,250000,3188199447,22
9,3395,28133,250000,2674228618,23
9,3408,28556,250000,1984089290,0
9,3432,28475,250000,551905366,30
9,3629,41253,250000,2529868298,26
9,3553,41595,250000,388449399,15
9,3645,41133,250000,2434533950,8
9,3535,31808,250000,2886662414,31
9,3335,32381,250000,67013103,12
9,3491,34963,250000,3641297176,20
9,3496,31192,250000,2894451535,20
9,3494,32978,250000,4104588351,16
9,3494,33549,250000,3456256990,24
9,3510,29912,250000,3056044900,21
9,3536,33202,250000,3821030529,14
9,3420,33032,250000,3076655894,13
9,3428,33040,250000,2989357307,20
9,3458,33765,250000,3334774271,14
9,3454,31600,250000,2179966183,7
9,3509,30657,250000,1464637517,0
9,3436,33135,250000,2469613023,11
9,3515,30890,250000,1978040329,30
10,3275,22245,250000,3541099194,7
10,3280,22187,250000,2064979263,6
10,3268,22321,250000,670725388,14
10,3273,22409,250000,2015192630,9
10,3273,22350,250000,2935723158,19
10,3320,22315,250000,2941231057,17
10,3396,22721,250000,2015425679,30
10,3403,23652,250000,1657424211,7
10,3342,24939,250000,2580807654,22
10,3339,24197,250000,3384671709,20
10,3342,25932,250000,1790560335,10
10,3270,24184,250000,3907439206,1
10,3273,25201,250000,3747112308,7
10,3277,24928,250000,910041189,27
10,3369,22430,250000,2888802784,21
10,3304,22478,250000,2962894608,21
10,3289,22409,250000,3878579075,29
10,3270,22640,250000,2408327312,6
10,3286,22768,250000,2200441980,24
10,3355,31540,250000,3273814855,19
10,3305,22485,250000,222724408,21
10,3293,22609,250000,2409717634,19
10,3274,22480,250000,3305901482,12
10,3412,22709,250000,2062136040,31
10,3289,22556,250000,2803988209,1
10,3289,22510,250000,2131869565,21
10,3275,22758,250000,1515396511,17
10,3291,23085,250000,1034483149,1
10,3300,22798,250000,2659841096,11
10,3270,22964,250000,3091160238,16
10,3274,22903,250000,1716969221,2
10,3279,23439,250000,3331733934,18
10,3294,22946,250000,4263912919,7
10,3336,23063,250000,1080504868,16
10,3299,22429,250000,1198247418,1
10,3272,22591,250000,3155128420,16
10,3283,22512,250000,3540820463,22
10,3308,23610,250000,2774643464,30
10,3302,25985,250000,1912410501,8
10,3312,22926,250000,2342417863,3
10,3295,22424,250000,2632708370,14
10,3290,23389,250000,2780255503,16
10,3358,24198,250000,1734214664,20
10,3353,23343,250000,836068121,17
10,3335,23479,250000,730563345,4
10,3311,23130,250000,1596066956,13
10,3325,22480,250000,1507507017,11
10,3314,22600,250000,3098001383,13
10,3291,22864,250000,2819152439,3
10,3338,26084,250000,508644481,19
10,3266,22200,250000,4221067004,5
10,3273,22182,250000,3697031608,17
10,3244,22193,250000,1860431134,24
10,3268,22343,250000,3138858365,20
10,3269,22217,250000,906781483,11
10,3244,22223,250000,2636349443,4
10,3267,22497,250000,4202077232,28
10,3322,23655,250000,431008698,2
10,3330,22265,250000,2965381347,31
10,3330,23470,250000,1280060641,8
10,3335,23303,250000,1660025355,3
10,3346,23821,250000,515458445,0
10,3308,22634,250000,107885248,20
10,3331,24577,250000,1773922662,30
10,3291,23385,250000,4152192340,4
10,3315,23097,250000,2377491445,0
10,3310,23059,250000,294839265,0
10,3310,23500,250000,373191125,15
10,3287,22539,250000,2758879160,26
10,3304,22237,250000,3162926662,14
10,3356,24514,250000,544955822,12
10,3294,22212,250000,1119824414,8
10,3294,22419,250000,3190905109,27
10,3247,22253,250000,1394578462,28
10,3271,22444,250000,3999529552,23
10,3267,22325,250000,109083583,13
10,3361,24240,250000,1758222044,3
10,3346,23416,250000,4055829240,1
10,3306,22494,250000,1035842946,18
10,3305,23317,250000,2977657274,2
10,3353,25528,250000,1057911768,10
10,3312,22441,250000,2001785298,1
10,3307,22581,250000,3498935260,17
10,3298,22878,250000,3889144969,28
10,3311,22753,250000,2980042726,2
10,3281,22296,250000,802358048,19
10,3275,22830,250000,4152572364,5
10,3304,23906,250000,415832940,6
10,3315,24096,250000,3457656342,4
10,3296,25528,250000,2489555677,30
10,3323,24306,250000,2650318341,22
10,3298,28457,250000,3991649467,7
10,3347,23680,250000,2723660300,23
10,3288,22169,250000,2584076644,22
10,3248,22177,250000,3194506641,9
10,3265,22228,250000,2732586739,8
10,3280,22306,250000,276125462,24
10,3244,22317,250000,1283054253,8
10,3263,22409,250000,2747508537,18
10,3281,22142,250000,1829920471,18
11,3293,22644,250000,3194490711,30
11,3275,22582,250000,887773836,21
11,3247,22665,250000,3629419339,12
11,3280,23188,250000,2662097517,20
11,3293,23590,250000,2993004330,5
11,3332,23082,250000,3169100295,18
11,3351,23137,250000,1585866925,25
11,3271,23583,250000,4132251522,16
11,3247,22386,250000,1391657054,28
11,3271,22751,250000,3346862050,31
11,3273,22722,250000,1288515846,17
11,3415,22722,250000,1759535897,17
11,3269,22894,250000,83855145,21
11,3270,23116,250000,1360269199,4
11,3250,23009,250000,2293800903,1
11,3274,22689,250000,2360382286,9
11,3437,23033,250000,1440188665,11
11,3246,22699,250000,3203537539,25
11,3381,22729,250000,4012386762,22
11,3450,22643,250000,1917099297,13
11,3247,23771,250000,1092172698,18
11,3274,22656,250000,1219050543,13
11,3271,25577,250000,3248715706,26
11,3316,25036,250000,4221496332,4
11,3273,24379,250000,3586660063,16
11,3352,27181,250000,2717007748,5
11,3314,26395,250000,209046303,10
11,3285,22857,250000,3444059636,1
11,3336,25523,250000,1230858115,11
11,3246,25048,250000,1058010451,29
11,3267,24076,250000,1437336135,31
11,3300,22487,250000,963961300,26
11,3245,23360,250000,3502662329,24
11,3290,23149,250000,3551411719,29
11,3277,23415,250000,2286827144,0
11,3247,23210,250000,868896423,20
11,3347,23115,250000,188892495,18
11,3277,22596,250000,1085911292,0
11,3257,22589,250000,3915413121,22
11,3268,22311,250000,1961966805,12
11,3345,22474,250000,3457096857,8
11,3249,22680,250000,378295531,25
11,3282,22674,250000,3594204078,12
11,3268,22705,250000,1022801463,17
11,3250,22744,250000,869685683,3
11,3294,22524,250000,152360127,17
11,3275,22727,250000,1712936650,20
11,3250,22655,250000,2793145682,26
11,3271,22779,250000,644645621,24
11,3276,22672,250000,1211283193,13
11,3313,22407,250000,1197591106,5
11,3273,22594,250000,322529290,15
11,3269,23475,250000,1576135751,24
11,3248,22879,250000,3113091149,17
11,3277,22851,250000,2620640308,13
11,3264,22646,250000,1601950886,25
11,3250,22830,250000,3214436845,3
11,3278,22626,250000,653402897,6
11,3266,22903,250000,1233983550,24
11,3248,22736,250000,116004779,1
11,3280,22741,250000,611062368,9
11,3287,22700,250000,1462491131,20
11,3249,22884,250000,3784050510,5
11,3324,22415,250000,3325938760,16
11,3289,22442,250000,3120527048,16
11,3267,22439,250000,3157270813,3
11,3268,22694,250000,3554190273,27
11,3308,22706,250000,2089744000,31
11,3273,22621,250000,3623676410,19
11,3276,22749,250000,3947581569,19
11,3274,23422,250000,991763659,16
11,3247,23341,250000,1507513630,8
11,3305,23255,250000,1793326830,4
11,3272,23342,250000,1811502930,2
11,3244,23612,250000,963384296,16
11,3299,23124,250000,3924538957,31
11,3277,23487,250000,240591687,2
11,3251,23999,250000,2318569414,2
11,3271,22760,250000,2131903159,23
11,3275,23226,250000,767330695,13
11,3247,24673,250000,179350011,5
11,3504,26673,250000,1836642046,20
11,3309,25067,250000,550685550,18
11,3246,25396,250000,3420526215,30
11,3271,25916,250000,2705572641,24
11,3275,25692,250000,3772693222,29
11,3355,27298,250000,2394302120,15
11,3270,22702,250000,1904271282,31
11,3277,22320,250000,2452024258,7
11,3322,22563,250000,1156901764,1
11,3267,22552,250000,2483865291,15
11,3361,22778,250000,2819370288,21
11,3245,22665,250000,3333179875,31
11,3368,22531,250000,3187377219,19
11,3269,22445,250000,2303990300,22
11,3246,22687,250000,4257491237,2
11,3272,22556,250000,863346530,19
11,3365,22930,250000,793584082,11
11,3245,22361,250000,3729887096,22
11,3273,22648,250000,2138192949,17
12,3249,22823,250000,2675244928,2
12,3282,22674,250000,710704859,13
12,3287,22598,250000,1334909882,22
12,3255,22586,250000,8853260,15
12,3324,22612,250000,801664751,0
12,3274,22625,250000,655411677,5
12,3245,22524,250000,4001979057,26
12,3296,22614,250000,2640739434,2
12,3309,22533,250000,3137033781,12
12,3258,22488,250000,4254829096,20
12,3280,22880,250000,673049043,29
12,3280,22647,250000,1032374312,21
12,3271,22606,250000,678208179,13
12,3299,22981,250000,3541691297,24
12,3271,22530,250000,3457846427,26
12,3268,22802,250000,2686193494,23
12,3307,23473,250000,1711521104,20
12,3273,22328,250000,1036756524,5
12,3246,22486,250000,3096138162,30
12,3305,23535,250000,4046903608,16
12,3318,23089,250000,2873402718,15
12,3271,23684,250000,692136979,22
12,3350,23220,250000,3612756263,6
12,3321,23544,250000,2335363124,8
12,3263,24046,250000,4025463354,14
12,3304,23875,250000,565720584,22
12,3280,23720,250000,1514830511,15
12,3287,23319,250000,2065786730,17
12,3310,23172,250000,2172938887,26
12,3281,22417,250000,139074517,26
12,3287,23503,250000,3959102684,11
12,3308,23438,250000,1566095341,8
12,3281,22809,250000,3706303629,30
12,3250,23141,250000,2232224301,3
12,3278,23217,250000,2626200838,4
12,3277,24021,250000,1405023289,24
12,3249,24996,250000,4236567473,31
12,3311,22991,250000,960689098,27
12,3355,22476,250000,254101210,6
12,3267,23862,250000,1550480697,21
12,3407,24307,250000,2634675950,26
12,3291,23652,250000,3921000846,18
12,3269,24160,250000,967442312,10
12,3270,23148,250000,3232190784,23
12,3319,27231,250000,3963424235,14
12,3244,26805,250000,2071667089,31
12,3344,22581,250000,1941979756,15
12,3279,22938,250000,92225187,20
12,3251,22715,250000,1243624280,18
12,3271,22734,250000,113005441,9
12,3277,22478,250000,3081967357,1
12,3298,25450,250000,3116166603,8
12,3320,23773,250000,2072754398,15
12,3267,22408,250000,824675306,13
12,3269,23393,250000,3202468281,4
12,3271,22754,250000,3905539201,16
12,3309,23643,250000,1223571374,5
12,3264,22762,250000,2514747066,4
12,3276,22771,250000,281742762,20
12,3288,22896,250000,1387789997,26
12,3512,24294,250000,2449856658,24
12,3356,22778,250000,136152590,9
12,3269,22851,250000,3106093099,1
12,3246,24490,250000,582622572,1
12,3393,23650,250000,3472143732,10
12,3270,24250,250000,1755244769,2
12,3274,24105,250000,1784202025,5
12,3283,22529,250000,842764508,10
12,3276,22577,250000,1030114251,29
12,3412,23833,250000,863280904,28
12,3310,23524,250000,3731711698,30
12,3279,22342,250000,3554445915,18
12,3252,23082,250000,399733332,18
12,3273,22572,250000,2224711437,26
12,3275,22261,250000,2496890354,15
12,3249,22613,250000,1781729113,31
12,3280,23369,250000,1750806815,15
12,3279,22387,250000,3937756166,1
12,3286,23544,250000,3824234881,19
12,3278,24230,250000,1437497987,7
12,3273,22244,250000,918447487,22
12,3355,24274,250000,4126350965,3
12,3276,23255,250000,1020877875,21
12,3276,22594,250000,2111547552,12
12,3299,23119,250000,143234833,10
12,3272,22937,250000,1804347403,2
12,3303,22774,250000,257582674,27
12,3259,22757,250000,3986011475,23
12,3390,23700,250000,1850169736,13
12,3278,23518,250000,4183405402,16
12,3250,23361,250000,1324882068,10
12,3391,24700,250000,1386247116,17
12,3269,22987,250000,3763752273,21
12,3275,24969,250000,154056743,27
12,3396,22478,250000,1024800551,9
12,3285,22356,250000,373557765,8
12,3244,22662,250000,8539891,31
12,3435,22191,250000,2138881183,11
12,3306,22503,250000,577401451,26
12,3368,31086,250000,3761605723,16
13,4225,35620,250000,2098786842,12
13,3943,35787,250000,3194013964,8
13,3829,28666,250000,918060421,12
13,3778,31262,250000,3605356254,3
13,3743,29616,250000,1711135296,17
13,3962,36283,250000,3613832300,31
13,3907,34223,250000,730612862,5
13,3775,28148,250000,2149896976,0
13,4104,29783,250000,697053689,2
13,4216,34052,250000,720499465,17
13,3954,34822,250000,2164326872,15
13,4003,29201,250000,3229598192,17
13,3707,27872,250000,3288633573,3
13,4072,31593,250000,2574962011,27
13,3945,29022,250000,2771959712,4
13,3930,31476,250000,2298191649,2
13,3748,29624,250000,3305948165,20
13,3847,35278,250000,61255931,26
13,3758,27717,250000,4103177906,12
13,3883,29829,250000,413044087,19
13,3777,27971,250000,4222784980,5
13,3833,27648,250000,2048412159,11
13,3746,28777,250000,1877812490,4
13,4043,28345,250000,413316258,13
13,3730,27473,250000,2002871667,16
13,3705,29642,250000,892873299,2
13,4006,30149,250000,46767067,7
13,3927,27881,250000,3335506250,15
13,3745,28752,250000,3511312265,15
13,3905,31128,250000,4286592963,26
13,3801,33015,250000,3665199353,13
13,3781,32965,250000,2947132696,24
13,3929,32416,250000,1456559925,0
13,3937,29746,250000,3105744348,14
13,3886,29943,250000,2053422514,16
13,4147,28149,250000,4152712308,8
13,3917,26615,250000,1282848672,2
13,4203,37101,250000,3040989182,19
13,3875,37722,250000,2390778210,28
13,3956,37740,250000,2330074914,10
13,3866,27817,250000,2336820113,30
13,3849,28356,250000,1116119998,0
13,3872,27375,250000,3363151025,5
13,3768,28266,250000,2940561015,21
13,3997,28579,250000,2785159745,12
13,3948,37894,250000,1082064098,8
13,3984,33076,250000,2870800147,19
13,3752,29425,250000,2956352969,31
13,4011,30887,250000,3057627188,23
13,3956,27166,250000,2581847024,31
13,4094,29454,250000,3664972155,8
13,3893,37807,250000,2279081098,18
13,3895,37220,250000,1309056096,17
13,3919,27437,250000,715799236,21
13,4052,27790,250000,3260292874,29
13,3776,37226,250000,2286876662,16
13,3798,28426,250000,4013719753,20
13,3954,30014,250000,2034501800,10
13,3818,28968,250000,4150140120,18
13,4171,31335,250000,1489324890,5
13,3699,27182,250000,814426865,20
13,4094,31133,250000,4171795229,23
13,3818,27658,250000,1247845725,28
13,3987,28824,250000,1489960504,23
13,4032,29048,250000,4226398707,28
13,4058,28571,250000,593402709,24
13,4005,33734,250000,2469320950,4
13,3966,29986,250000,682549533,24
13,3990,31207,250000,3317939107,22
13,3943,30818,250000,3670961713,6
13,4067,33070,250000,1027845278,6
13,4133,30174,250000,3138506782,9
13,3748,29267,250000,2633599584,18
13,3853,33084,250000,1227703220,15
13,4211,31243,250000,692490610,0
13,3864,29496,250000,3879358920,10
13,4086,28163,250000,2807441441,11
13,4000,27808,250000,2826653159,6
13,4009,28117,250000,2457500721,28
13,3840,29378,250000,443728720,29
13,4084,29921,250000,1179894444,20
13,3782,32016,250000,524978926,25
13,4095,28889,250000,698690967,24
13,4119,31808,250000,3996240094,20
13,3685,27050,250000,2576637638,3
13,3770,33047,250000,3515979228,28
13,3902,28921,250000,3798854137,27
13,3845,30285,250000,3550639174,21
13,3769,28652,250000,851195128,16
13,4063,28338,250000,1418520771,27
13,3919,26716,250000,3739483152,8
13,3912,30231,250000,2088693559,7
13,3886,29676,250000,2128529131,17
13,4056,31858,250000,3252385720,17
13,3765,27271,250000,930700132,3
13,3997,27497,250000,446273033,26
13,4048,28409,250000,1806533972,7
13,3784,28633,250000,3547735201,0
13,4014,38113,250000,1788481841,28
13,3795,36759,250000,1031499199,5
14,3310,24074,250000,2241015774,20
14,3277,23889,250000,3378011253,31
14,3255,24422,250000,1355166835,23
14,3317,23582,250000,2715476618,1
14,3270,23492,250000,977234249,15
14,3245,23410,250000,2539692635,5
14,3371,23272,250000,4253461972,30
14,3310,23590,250000,2380843661,21
14,3327,23368,250000,249319650,29
14,3516,24440,250000,3695193782,20
14,3373,23636,250000,2583133582,17
14,3473,23725,250000,2217296805,30
14,3271,23548,250000,1728957576,8
14,3281,23291,250000,1857784868,17
14,3245,25295,250000,3165790143,30
14,3277,23332,250000,4177659775,15
14,3302,24880,250000,2892494065,26
14,3244,23758,250000,105999107,6
14,3272,23502,250000,2983183709,27
14,3270,23480,250000,1687683101,10
14,3275,23226,250000,3205036901,15
14,3276,23662,250000,2042726163,9
14,3306,23486,250000,346903715,23
14,3262,24662,250000,3437110138,30
14,3377,24565,250000,1510923012,1
14,3301,24368,250000,3736442263,6
14,3251,24198,250000,3096446098,2
14,3277,23723,250000,3636761299,19
14,3274,24243,250000,1167558343,31
14,3346,24265,250000,763691347,3
14,3271,23357,250000,1106862578,2
14,3270,24145,250000,1513465430,28
14,3248,24332,250000,1084545,6
14,3281,24611,250000,3736515466,9
14,3282,25190,250000,2895574925,31
14,3265,24693,250000,3143626616,6
14,3303,24585,250000,1713561113,11
14,3283,24391,250000,1093138255,14
14,3267,24296,250000,3092653030,15
14,3295,25240,250000,2826156566,15
14,3274,23773,250000,3093107858,4
14,3268,23453,250000,1291711802,10
14,3291,23665,250000,2352839406,11
14,3282,23409,250000,3383981154,3
14,3247,23962,250000,2934955827,15
14,3278,23957,250000,3045817814,18
14,3279,23346,250000,960266991,22
14,3245,24240,250000,1427861487,12
14,3271,25363,250000,1223236139,13
14,3271,23438,250000,3608593384,30
14,3349,23473,250000,2538537114,1
14,3288,24143,250000,3183895458,8
14,3276,24012,250000,1443375753,4
14,3248,23677,250000,2864650430,5
14,3273,23650,250000,2096648925,6
14,3275,23362,250000,2684145540,3
14,3385,23103,250000,3595891088,25
14,3401,23376,250000,904158965,7
14,3266,23419,250000,3180998939,28
14,3257,23377,250000,291483170,11
14,3345,23386,250000,3090894751,10
14,3472,23659,250000,3788308184,27
14,3277,23815,250000,846692851,23
14,3299,24109,250000,2536201280,2
14,3415,23538,250000,3246782744,19
14,3248,23810,250000,3131940550,26
14,3332,23593,250000,1710253561,7
14,3291,23923,250000,403070477,22
14,3275,23701,250000,1529849282,12
14,3385,28821,250000,3754175465,25
14,3311,23482,250000,3195503033,4
14,3247,23719,250000,4085643541,3
14,3268,23641,250000,1486797367,25
14,3276,23721,250000,2301096924,28
14,3331,24560,250000,1779059932,2
14,3347,25713,250000,1844624036,29
14,3377,24229,250000,908848789,23
14,3326,24429,250000,3628703334,10
14,3373,24998,250000,1100798198,18
14,3350,24434,250000,2230714972,10
14,3442,24409,250000,933501975,11
14,3297,24487,250000,2362973498,26
14,3288,24769,250000,1958780150,15
14,3267,24373,250000,3167525413,28
14,3272,23420,250000,3009943441,16
14,3281,23280,250000,2278224715,9
14,3257,24705,250000,2509955620,28
14,3447,24668,250000,914225900,30
14,3477,24789,250000,375168903,7
14,3356,24584,250000,4136514653,14
14,3370,24163,250000,2772368928,16
14,3524,27225,250000,2713336013,31
14,3373,26244,250000,1382226617,1
14,3396,23938,250000,2675607487,21
14,3450,29265,250000,899612906,18
14,3411,24755,250000,3804804492,3
14,3342,24965,250000,1986050865,16
14,3379,25873,250000,2820375386,20
14,3378,26803,250000,4075618510,2
14,3386,28877,250000,2466145406,7
15,3297,24855,250000,1555180225,27
15,3286,25569,250000,2364467829,18
15,3271,24694,250000,1766168389,25
15,3296,25419,250000,1515767216,14
15,3269,25500,250000,1001648457,11
15,3344,23781,250000,2250703548,10
15,3300,22655,250000,3654699495,4
15,3279,22943,250000,2796569723,11
15,3271,22270,250000,3014132376,30
15,3385,23135,250000,2455582564,17
15,3283,23256,250000,3509352466,2
15,3273,23031,250000,3605881511,4
15,3301,23625,250000,1319517638,4
15,3275,23401,250000,4206392204,6
15,3427,24762,250000,1691608452,5
15,3349,25019,250000,3583813570,29
15,3300,23748,250000,1953660093,28
15,3281,23208,250000,2208415966,14
15,3295,22870,250000,3280777258,17
15,3267,22499,250000,2883943176,2
15,3270,23655,250000,86148624,12
15,3279,23054,250000,2855023803,25
15,3269,25139,250000,229275885,25
15,3272,24751,250000,3569730678,7
15,3275,23264,250000,458622062,24
15,3270,24444,250000,1879470563,4
15,3348,24605,250000,4053064427,11
15,3288,24240,250000,1029971221,14
15,3289,24609,250000,1614978288,4
15,3270,22834,250000,1522935353,8
15,3287,24317,250000,12787826,11
15,3277,25605,250000,277342454,30
15,3274,22643,250000,3222078776,17
15,3288,24262,250000,1410977571,11
15,3305,22783,250000,4105704358,24
15,3268,22844,250000,4021897457,14
15,3273,22620,250000,3432505015,18
15,3281,22495,250000,1227590813,26
15,3265,22393,250000,3132428021,0
15,3269,22429,250000,1685025983,23
15,3283,22301,250000,1397668198,27
15,3275,24072,250000,3266093708,16
15,3267,24317,250000,1961479900,2
15,3294,24469,250000,1629931720,9
15,3320,22840,250000,2284415995,14
15,3272,24142,250000,448886371,6
15,3302,25839,250000,2266381241,17
15,3270,24361,250000,3892643056,28
15,3378,23772,250000,832113353,6
15,3268,22846,250000,1780081205,7
15,3281,24112,250000,2710510024,28
15,3269,23155,250000,1131895319,10
15,3267,22546,250000,1685429766,8
15,3274,22390,250000,2769834922,28
15,3274,23196,250000,2965763681,1
15,3305,24478,250000,3853896403,26
15,3290,23732,250000,4095901284,30
15,3300,23048,250000,4289001200,3
15,3369,23399,250000,2236574464,19
15,3350,22989,250000,3106516976,6
15,3268,23253,250000,3581858901,5
15,3286,22946,250000,4286920073,1
15,3282,23251,250000,4017076547,8
15,3287,23397,250000,38805741,30
15,3273,23258,250000,1948785120,10
15,3278,23706,250000,585263612,17
15,3288,23182,250000,273494225,26
15,3279,22706,250000,47649431,12
15,3267,23076,250000,3841026379,18
15,3280,22746,250000,866129655,3
15,3335,22938,250000,1462794719,31
15,3282,23016,250000,3635445303,11
15,3301,23066,250000,2567065564,14
15,3308,22814,250000,2921794331,5
15,3294,22746,250000,3946582704,30
15,3271,22850,250000,742176397,0
15,3345,23320,250000,2391294353,19
15,3272,23023,250000,1452810194,9
15,3279,23021,250000,1847220375,17
15,3283,23048,250000,3825667739,23
15,3272,22184,250000,3773973248,3
15,3421,22923,250000,1401812318,6
15,3279,22528,250000,2086570807,28
15,3330,22337,250000,2356124749,18
15,3324,22214,250000,3769689596,23
15,3272,24419,250000,100321823,28
15,3275,24469,250000,326313222,17
15,3284,24408,250000,2382341320,21
15,3377,24019,250000,2114664619,20
15,3278,24155,250000,2618291193,3
15,3346,23964,250000,1756942775,10
15,3338,23752,250000,4130447274,10
15,3284,23980,250000,2095815052,0
15,3277,23887,250000,3280850544,5
15,3288,23893,250000,439507257,12
15,3268,23902,250000,109655933,9
15,3288,24263,250000,4138226096,27
15,3270,23000,250000,3865060078,16
15,3285,22457,250000,2773848626,7
15,3274,22581,250000,1065946034,25
16,3415,22955,250000,994365229,31
16,3494,22533,250000,862909363,2
16,3273,22656,250000,2767170897,8
16,3311,22678,250000,1490884263,22
16,3263,22964,250000,1140348416,3
16,3273,22808,250000,2420731592,11
16,3336,22648,250000,653979045,7
16,3247,22556,250000,3654398722,31
16,3283,22781,250000,2658136797,17
16,3276,22457,250000,1651565015,12
16,3247,22924,250000,3692103654,12
16,3275,22530,250000,3651444100,27
16,3288,22470,250000,2673120376,13
16,3250,22573,250000,741882290,11
16,3289,22576,250000,272465359,7
16,3296,22689,250000,1290233287,9
16,3255,24418,250000,1683887843,6
16,3326,24507,250000,3581308140,7
16,3389,22879,250000,858700518,5
16,3245,22391,250000,2037420329,25
16,3338,22582,250000,1041887601,19
16,3281,22479,250000,670233556,15
16,3247,22486,250000,281505784,8
16,3301,24326,250000,69971381,8
16,3351,22644,250000,1900487329,0
16,3368,22506,250000,1341332568,29
16,3360,22522,250000,1382371240,6
16,3296,22705,250000,1629277198,21
16,3362,22413,250000,2847265358,10
16,3388,22403,250000,1329525623,1
16,3276,22201,250000,291338970,18
16,3319,22345,250000,4237542496,5
16,3410,22510,250000,4149672270,2
16,3282,22758,250000,3950359154,10
16,3255,24048,250000,1363270398,29
16,3332,23436,250000,1288968280,24
16,3406,22645,250000,1996588743,11
16,3350,23678,250000,3136029913,13
16,3307,22802,250000,947067796,31
16,3330,23134,250000,749895238,17
16,3249,22342,250000,472898545,6
16,3270,22630,250000,135703456,15
16,3278,22559,250000,1730020970,10
16,3395,22473,250000,3993873068,23
16,3269,23016,250000,2564710300,30
16,3272,22746,250000,1822796531,13
16,3328,22693,250000,3008532148,27
16,3289,22709,250000,3088485570,18
