runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.disp.integer
4,4040,28109,250000,1153750605,17
4,3812,26869,250000,2789003368,1
4,3863,28384,250000,4171801641,16
4,3805,27289,250000,3789181277,3
4,3886,28615,250000,1441627525,20
4,3917,27336,250000,1150762758,5
4,3762,27262,250000,3706300551,22
4,3882,28485,250000,2974803660,26
4,4030,29206,250000,110965332,22
4,3975,29801,250000,2324513431,26
4,3879,27706,250000,3204467062,17
4,4010,28659,250000,1130667092,13
4,3874,27329,250000,51612163,3
4,3898,35196,250000,1919874381,10
4,3995,30504,250000,667375173,29
4,3902,28826,250000,783836573,31
4,3999,29745,250000,2213929635,30
4,3805,28181,250000,1160649762,3
4,3873,35349,250000,2194489500,0
4,3763,27417,250000,4154761517,19
4,3965,27389,250000,944116807,2
4,3983,28365,250000,203189572,19
4,3824,31089,250000,1473034212,1
4,3796,29036,250000,2866308274,3
4,3933,31119,250000,2901393269,8
4,3720,28138,250000,1579118398,28
4,3802,28806,250000,2408472034,28
4,4049,33055,250000,1087284119,31
4,4139,30965,250000,3839139485,6
4,3802,28164,250000,82447860,29
4,4037,28231,250000,891403325,17
4,3817,28557,250000,3423652346,10
4,3809,30818,250000,790183946,14
4,3900,28339,250000,2331584220,25
4,3819,29046,250000,1647681190,7
4,3886,30210,250000,1557008564,8
4,3807,30215,250000,3561173042,23
4,3712,28443,250000,2366071560,6
4,3877,30216,250000,608445614,2
4,4074,29822,250000,3018904238,14
4,4301,30590,250000,1965002382,10
4,3763,27949,250000,2250174449,3
4,4055,29116,250000,3557753498,19
4,3844,27811,250000,2894414807,5
4,3834,31499,250000,1454984440,31
4,3875,33008,250000,1591175995,30
4,3755,28644,250000,4043158110,26
4,3796,27289,250000,418673882,18
4,3788,28058,250000,1086285143,31
4,3747,29278,250000,786109825,17
4,3835,28309,250000,2932608543,5
4,3875,28864,250000,176280167,15
4,3932,30941,250000,2450562454,0
