elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
20715,100000,6309652472224855,311212115235066,7007202892818
20899,100000,1937794082739328,7363255768556791,2122478028571521
20789,100000,2788775115129001,3673985698146975,774025307566974
20870,100000,7536696790234158,5678580172303516,1196669809913568
24408,100000,567889242938658,5787513368218636,7054076705559379
20960,100000,4278115693883779,2615607754182074,6191342669229968
21105,100000,5561155120310422,1902770299403337,6265418331386546
21134,100000,3326568414380889,8242804947712478,1743601996249147
20743,100000,8823095776851420,1054420175211533,669679416689395
20794,100000,3697405095039607,6317937727100488,8744846304912845
20883,100000,3157316923558991,1945366751498024,5388005530329030
21070,100000,2908124275471792,6135781069960582,2198624205729097
21007,100000,2695652461719748,713141405351358,8216312173050957
21143,100000,893896286040210,6281833798705169,5605580263093504
23978,100000,5201766065729168,8204958802583,7725367960264805
20454,100000,6224468636208162,7131518477112076,8500141655968349
21105,100000,5999286219136755,163568141445595,4703750554805819
20648,100000,8987908922220902,5159317108036390,4890625341010692
20654,100000,4519719420244851,6456133512350307,6889030960887039
20754,100000,3809369328301339,4149459302017964,3568688660217200
20931,100000,2960625767797395,3770534559729878,5938823615715950
20712,100000,6777228128367119,1201868487164343,5729270059266668
20390,100000,3549802725361713,4399845959800133,8630259502697758
20915,100000,1604619896006008,1524407890967496,4405901057037868
23564,100000,781333310498311,6418091606334628,4710759619126556
20638,100000,5826512197190236,3356153103595888,8894518358974311
21585,100000,739301479030524,2819563542476301,7366582984586236
21059,100000,8626749183459573,2591338028026132,3670114175566530
20856,100000,4294521952892443,3438527904281202,6567937154822976
20870,100000,3745736553163995,2064506040744015,7733489066501196
21171,100000,5414141897878180,4825577211512261,4642653539654919
20906,100000,298476636172408,8812655866392370,8490291565356299
21664,100000,3498707896296912,3998565897307171,389608353849072
20934,100000,7298267615001551,893632464719404,2076326164117675
24787,100000,3030202734911280,3036553540415001,5921134163620408
20919,100000,1734004292505872,4758150179105466,4115510755658028
20887,100000,6635072852780608,2618953937836337,4389232879491170
20583,100000,6017172935737745,7247179188051307,3261794555744987
20653,100000,4899206007269190,710088214283605,6215867542580887
20645,100000,392290125487715,6282536683389039,2198487303944222
20506,100000,1855527633368217,4892285900221608,824630005256807
21121,100000,7874974438293624,8371185047553064,5386953801513432
20937,100000,2819944841016979,5977274108564953,3243202452278856
20597,100000,5159551713553504,7406451788294777,2119044354653538
25098,100000,6935524824930897,8348844951730030,441450245628300
20982,100000,7674111517026608,7335044244253681,5222304560760542
21009,100000,4125678018345860,5376082488395088,868408512385753
20899,100000,4476507740251444,5800738753145409,5695321693364072
21118,100000,5389418488353642,5692782740515906,7355728954119146
21128,100000,1397772040749893,367807511218761,1197253388468903
20660,100000,6845713916996417,606627603323004,5710533147279341
20667,100000,6964428352556201,2055187191904656,4528677563620401
21782,100000,2006306331067366,3166671482305545,6010513952805137
20912,100000,441054245764651,6929935041371155,2489259577833619
23754,100000,6431239948867852,4158793012762876,120888428219742
20742,100000,8932824770030004,2701389633564986,1013511680397983
21035,100000,4250096068961649,6461094099697223,8216117722535969
26517,100000,7815181810619308,5499895319059573,3754438225498844
29673,100000,1181498582279572,4813548920595796,7371675589388332
20606,100000,8655558108093346,5868576776159735,7571966574548913
20875,100000,371523143881684,2046779993003111,671289146690660
20901,100000,8761081270777912,8869443416553019,8324717406099046
20609,100000,4544946739504840,1452686249195881,7588276179084100
20478,100000,3666241452629162,6215159020679875,6628397297032194
26612,100000,1655726694858012,3949287113074889,8687601285346373
22491,100000,5996556084172536,2344447370733087,6770690719039326
21176,100000,8438831218307709,5740451207934207,6272813530541997
21312,100000,3256189588289634,8559804208716674,8466493512613980
20997,100000,5649614930372290,5912902377648969,6622911898172778
21030,100000,6352617576526391,6010944540203755,8816804281409834
21047,100000,6284817696747721,405709626957852,6716334358490957
21448,100000,7279481761150100,1927347256652825,558344470475924
21469,100000,4418758718706198,1270320300270220,8629427712685599
21035,100000,6362328297275937,2318549369383117,2088302598377388
24473,100000,8270960536935470,1090495045619416,979870615139179
20606,100000,8823671970832408,1183766416796795,7710906908429902
20643,100000,468175690831619,2517987021290308,293391539795792
20712,100000,3943919015200514,3004219947942131,3926927178747265
20439,100000,7676212240522437,5951040767706718,4285446885768569
20503,100000,4960264871385833,4152258958811926,1616092916897187
21243,100000,2717550717842073,3873208198422279,1875157405403499
20780,100000,1799135010529451,8401246533332193,7077979684630184
20692,100000,4348226315728395,4787495878263537,7504583760669045
20694,100000,4565530997877971,5787955130826078,2825470960648697
22657,100000,4424684675517858,3055525629789930,8660378768671495
21349,100000,6414144470070988,2584933461974729,763485914232759
21245,100000,2502224528695070,4228400996150107,4808126860086517
21627,100000,4641608759400486,3792022771191770,424729509252947
20638,100000,4837298707817617,4138931771654166,2048002248406170
20824,100000,6457763213018177,3274821734893945,5312734515332254
21228,100000,6489945365718329,2261246101781643,5451297242309319
21338,100000,1008485579721759,6580353910979285,1862714786689932
21149,100000,1020422639500264,5806161661745275,4892640086367838
21734,100000,7927462062008421,7005566633875754,4701052717790528
21103,100000,8080595418199351,6847296427989329,3480792301300325
20855,100000,6496624747694157,4500554120118755,958621756672934
21102,100000,5539755979397171,243597103378423,7259283903537341
20710,100000,5788482446121726,6686733010042666,454987883150159
20842,100000,3943836083712608,7478655306578554,2960360161908705
20478,100000,3163753673553015,3085208024804852,2631923259069227
20639,100000,8345820560786184,8955985198983564,83563358042924
21057,100000,3327613223694051,3434710100273097,410180772771112
20720,100000,687137830476036,6574189855464474,569747447653017
21170,100000,6924837088725216,2675485821366018,4164058609508096
25403,100000,6835175719085158,4696925709665129,7755013863906586
21306,100000,5664012275566520,3739404236036379,5115708524908533
20525,100000,7392919547521782,7767958096441399,5047520419342013
20747,100000,1226197093855575,6747802191259297,3275236988323989
20590,100000,387409281978245,6676413738544796,5719568568726555
20797,100000,6115535130008271,6557341199562488,5882766834349319
21307,100000,8191995963092841,5942189325317563,3598723480245862
20703,100000,3208410819813750,5313021845596251,3601798839179818
20830,100000,4158915066847211,2303990769536466,3033560078083244
20307,100000,1383779676233312,3935718439020904,8485223534176094
24155,100000,6175503589550148,3153537357916014,5217616818167614
20823,100000,4637574545863421,1913743647502219,4994548785554226
20767,100000,6306096402897926,5858192941766396,2599779231279416
20691,100000,301509972351733,3602990947643409,2101808148873566
20831,100000,1009369098600812,5593758903603716,1738454309529717
20566,100000,1904359662623937,2940958023041645,3724149014071044
20844,100000,569925038917769,3879734070294316,2051425984900208
21024,100000,7619548844917810,3854889904079608,3147323673616071
20893,100000,7031112407957207,6661097672987031,5107857668137242
20929,100000,5585248769808768,5888305820814100,4195177906670515
24049,100000,5706720377976215,568666868702889,8264823020771621
20976,100000,5698595760965493,7739701605139571,6248947952868737
20862,100000,6969413905774305,410199924931281,5899224039720621
21025,100000,2292296651318587,8053718932270170,8726463581666265
20817,100000,6818171432450224,8080597280475489,6020775629600428
20831,100000,3043580712910942,8895575697925315,1586402180832539
20804,100000,8489354223429726,6225088569203043,4770385293699927
21041,100000,4960680853967337,7089537376737335,8377939576275595
20850,100000,7122823078270418,6713535710343875,1062036131008600
21578,100000,2088842460637188,2556158426031156,6047621735120737
24243,100000,6885823772434326,4840833345519099,4745691837266676
20915,100000,7184695962057414,662487483777944,6380546174783596
20774,100000,8270371634363113,936918038734264,1931404246435172
20882,100000,1413468777042503,2953610015556775,6127895165691207
20844,100000,1017695796577204,2405233733310795,8676294562890473
21161,100000,5985165427077537,1060809658102620,8442625332972904
21543,100000,3493900371648592,6547300037758285,4015270369999451
20823,100000,4537231615481538,6833482950016098,3710075121598259
21114,100000,2422898713966187,8295932954205466,6219759567865255
20769,100000,134563973740604,1080339353842059,6877875490774014
23935,100000,7353156265481303,2071988202192198,8255093473088972
20750,100000,4068543197851366,1227815802918193,5416799816478306
20792,100000,3173343413675958,5097620316742837,6206092528580335
23564,100000,4095169803582087,7226200785198061,1890709524397838
26791,100000,6804243967599680,8177261047312973,3873827128615985
21202,100000,1464982111653038,4065520451288821,8024802208196867
21020,100000,7675471991298675,1861827773152164,8013539867772403
20512,100000,5232069177909339,4124506243063792,5490880762740976
20585,100000,3302110973758089,5555417373634912,2938280496274448
25573,100000,6883298011755903,6290518405160767,5458577936658201
23819,100000,6277940699787829,6837085011052705,7876851383261220
20534,100000,1937456328844032,2922418108791340,427244333985049
20569,100000,1562740801752477,4300587977811661,5650917594368984
20907,100000,1224438179540012,5054295859011029,7898107971254184
21848,100000,4460262346584361,8140178887067795,5222996938573341
20693,100000,4796973262882774,1066755872197695,2003671716479798
20742,100000,6054709003851361,8239010203957433,2313598998099850
20538,100000,4913714117364500,555400638239033,3700891477331427
20418,100000,5351271910444655,2941355901352134,8393733651547339
20921,100000,5767182610204387,8258913889908366,5056819208344286
23798,100000,7305239385361200,3561664679567851,7088197801611041
21576,100000,4387810862879966,3631331400419973,3431366251798360
21935,100000,8176297624302092,1868122052409089,5485295343300123
21214,100000,1010218169585463,1382703973148470,7814140487050074
21062,100000,6544704583363962,3250678962645056,5801801840120957
21198,100000,8845703469552219,1794340287091736,2832439210882355
20972,100000,3646449949037352,7220431365300380,2299238996838878
21755,100000,7231509494130270,6181184131382532,3125434148700845
21576,100000,3697005135545729,4250178255066369,6753170177171741
21591,100000,1224394328760843,5752219969632628,7461649526513573
23724,100000,2861728693571751,5015784799115745,3351861356103162
21151,100000,8705888058016855,6072820257993915,2286168144829843
20982,100000,2953537367509404,7213391104756503,3177985194485353
21147,100000,8973466917642066,5452248070483471,1258335287194026
20826,100000,4837591081790479,8883049163205196,640066097320257
20750,100000,3457607455394151,2114885196609900,4874268226630713
20757,100000,985289652695594,6334254870268825,8737938638155616
20793,100000,6126288119325140,4187100573144722,7560323601809007
21171,100000,2493483151057083,123074821798619,1793113533241243
20846,100000,4522402972615714,2522338364884620,3093858013703956
23725,100000,4197993027200251,8450571768950764,8004828521048548
28494,100000,951199391693542,6086516835041964,5352361912351124
20923,100000,3216429549854834,4300142648147555,8383039411476218
21003,100000,6167923593104934,8884901841911096,1049488047846378
20954,100000,3837170012205011,2480749610761664,8904222704101821
20711,100000,5415737633908419,2702191833831819,4605052956861126
26187,100000,26268041251177,8580603877650405,7349828195448599
24460,100000,93630675583664,6539359291309357,490017323360251
21410,100000,4568880336530738,4546680137891154,860659131949075
20992,100000,487848356634625,7345191142174811,3545693412846229
23432,100000,7670128798292793,317132456291377,8836023277355464
20529,100000,1114068432378811,141515282407393,2176044868334130
20811,100000,1760857168254298,6487692930938350,1359223136782028
20809,100000,924315324033115,8524840202030329,2338501625400582
21344,100000,990977175495612,621775101027678,107286108020594
20592,100000,8113378546346213,4129582920010573,6716061717694375
20522,100000,1319525117079472,6608733717963764,1992542282257554
20737,100000,3074913622091566,1174878713938991,6616738458473498
20624,100000,4848868535322347,412296573062344,5900004195970914
21390,100000,4674646544388096,3966108842517755,6523818532819865
21768,100000,5453661687056161,8882556452948384,5890886429354579
21101,100000,5707533120180794,644768079243351,4648619352079631
21598,100000,8933981466154176,5356978861384390,7286689324987182
21950,100000,5249208483436633,5201703551472294,1719006214705558
21270,100000,5828719948659388,872313433932552,781010910974135
20817,100000,5060727606953965,4996759597495212,8186501255791872
20566,100000,3244159828501803,1907043289234190,8053564868228953
20819,100000,7220001104765313,7697393917620854,1474265466599188
21257,100000,873217265796099,7875183048444829,6243705265386860
29295,100000,5572861817713717,1704377003736599,3326052487140186
23782,100000,8379144591594669,4513331242618525,8266263511750294
20957,100000,5969784485220789,2438987768328154,7224348485117379
20572,100000,922863805418962,3777464147278075,2205889872178031
20770,100000,6400957575798263,143380992411188,6184289218070099
20553,100000,292418607671248,7812091797019848,2401130726759280
20880,100000,4931202613501924,1444711653996700,7234147194138724
20945,100000,7688428111093049,7454426423306573,5714508970386359
20542,100000,8950025811279555,7508221417787856,8233429105059377
20855,100000,4352624869722380,8134847236013387,4214334069486686
20761,100000,3695270212282030,6221656900607024,7558509590451926
23400,100000,6470330272837923,2749529767663899,5668836814979424
20493,100000,2418845572957644,734257965542382,1363518353222153
21323,100000,2797851140613426,1499797771052902,7301093625837373
20911,100000,7058526916882479,6709773776556522,121896707840887
20587,100000,4818401495005031,663804293950615,5128563553841177
21673,100000,6581494281966838,3369457476990148,2685905002557850
21080,100000,5161671505910283,2374814280970813,3057648047715110
25868,100000,8638985987171899,354285647196633,3214461854465029
20829,100000,2417746856128623,3271691919877036,152282531634803
20736,100000,4848188573636010,3852034794784758,410201511651224
23446,100000,7769784107513706,8805904083569944,5497160674468180
20556,100000,8754229279754613,8751224669243481,7072801811714098
20948,100000,3419062110362271,7961931872284021,1802522428699676
20708,100000,8990604180188655,5657308615174096,5171521874681978
20653,100000,6090843720630144,2251463957656589,5849202539760561
20512,100000,6647891643178765,5076868291802664,4607105046137162
20399,100000,6220305242503272,3775489598078169,988328198621539
20625,100000,336026582646690,5256753283282515,3912219798665631
20569,100000,3159963141146639,8910910580263498,2521744766140487
20728,100000,5230571445659840,7573482260754665,745833893776460
22853,100000,3045621078019512,2627834944344926,6759911083424441
20629,100000,7705786533607057,6050903167718391,4206345591993282
23419,100000,528355645837622,1385575943078868,139301280845762
20995,100000,642215313621691,6482045398158729,8883688053132913
21130,100000,2110942737749389,7471008833336905,6085776192483665
20897,100000,1148032028826158,4475108657374368,4190024818248548
20694,100000,4188134795455224,5617091626096684,3324887698106752
21297,100000,4523144702719435,1541041001640425,8727505795228431
21654,100000,3425523562583681,3208696510062450,6297057141069168
21033,100000,46467035106764,3617629747050192,3437489284894855
23714,100000,700634031232995,5807458786493276,4383810815289145
21130,100000,8321337966828936,6148321669566443,6178459107321066
20908,100000,8230552808339429,2620417281747311,1531021350727474
20424,100000,769482610967876,7587585655240792,6237192275949646
20337,100000,6322892227040329,3912767604408531,4605024896928005
20753,100000,4659094177341713,7811847772742582,305122589803702
21805,100000,6026888869264184,7262295547244408,8603732552419593
20696,100000,4290051164733479,7866465752453712,6828196009687121
20732,100000,8259716893547724,701899805180644,6483753995791854
20544,100000,1652371342469984,8382258633041348,2118636346826993
32002,100000,1227324749518337,2633766957443783,5193428206748245
20727,100000,7726155966985591,1424938761808510,2442762178914525
20625,100000,2549547517009968,4438510030790168,1859067736692988
20604,100000,636084300704596,4875367438041049,3650882075029200
20823,100000,8172711071453368,3178607608515746,6494660843135468
22366,100000,2948173319587586,8196412847642738,2451638283349729
20792,100000,2085896024350245,4640171977192464,6133018718228849
20664,100000,3743157615788218,7942749805442591,1491000854508605
20701,100000,7551352031210171,2142009125678789,6860426194599292
20660,100000,317177180852120,2521430156612722,8701179431733079
25304,100000,5776499237035335,3910789280006154,8829911928665457
20601,100000,2873239440911111,7778402392400937,5709851371671350
20692,100000,7823951979215274,7863619749846150,797233523897902
20813,100000,5217751071037936,3808152457816190,4537436659779150
20561,100000,8592145767239502,3880512504050572,3130521392781511
20422,100000,6072567653703507,2724375675468910,5947629950253902
21065,100000,81434367166046,59027889064286,2971039744070446
20748,100000,6209395929056687,1688601082680585,2027093600001240
20716,100000,1675294004858515,7998741281916498,6433165932575915
20543,100000,203819367309959,1321104506829446,8609526410340262
25169,100000,2468445569922763,2583486833599660,2253772238613906
20711,100000,3893501489202325,2627433895450309,5945872361679200
22462,100000,8968211361614365,8689226208532832,1594214068132872
21002,100000,691603185287119,4774769737303757,7476994882048486
21130,100000,2474146314995872,6346122330758168,1470573532918766
20802,100000,3425271900335520,5675706966729064,2703587541661105
20765,100000,3632614295311061,5523378489868761,1376107466428355
20611,100000,678614969791578,117056216926989,7895476745062981
22233,100000,2724572266250334,4576167712467404,8119441641220213
21004,100000,7627559955560975,5729954166127403,6253427485643198
22797,100000,2758500987292071,953901177716809,6086153866620111
20717,100000,5191748628592270,5395185195466043,6751647348327471
20564,100000,1113321358198471,6378030586433403,7187851091682191
20827,100000,7597211128439554,3416400263170021,5395732260349109
20569,100000,611790918326635,2263060689533994,2310291175845154
20967,100000,5761165857257317,8300683713473351,2347133596124366
20843,100000,7368295130540340,8074410135833804,8187109134201801
21009,100000,6176186722557888,1241121028553013,5224017855396891
20794,100000,8416748047221828,6873751082842582,2409219867321055
20705,100000,1420595976134080,6253480787052816,8819667624891070
24233,100000,8982871486696351,542214748403837,368465044891661
21036,100000,7896424678073090,8095783526754952,3970776210748533
20989,100000,3257132806950345,8752909700489749,1481527106085292
20916,100000,7962352337148505,2209712165889873,2895715792257333
21259,100000,5925911935742106,3510269244024736,2565005953714895
29079,100000,6988315556474459,3860491755044397,2778155675371238
24853,100000,1186980039660545,8539768352303353,8872675118482085
21121,100000,8642981009682915,3470101477778948,3467354527435458
20671,100000,6066537772592645,2431685190966283,5393972733228523
21273,100000,5057178126878774,4012936801857634,632875458805786
24327,100000,4682273330298308,3018953668074100,6321953040287167
20778,100000,3102858217227737,2991320626924698,6287423805536599
20543,100000,7452836177116552,7570351462201995,4306285234991527
21137,100000,2617551169740567,5648401530432051,7186868175977656
21015,100000,4050956741453564,7882925674614531,5609328447024806
20536,100000,2790056121019567,5392279799214412,8682657066068904
20580,100000,5510771586424832,5927161000325669,195196017435993
20754,100000,1910681619863330,4735495658014631,3977415045907284
20454,100000,2430811690802555,657340697596573,2381328665664027
20547,100000,487102608322921,2636910305291862,1642369354311662
24614,100000,5713375383749857,8915036625036721,2963717310902162
24620,100000,2114341990376766,8628829146720762,434317951991399
21775,100000,1580865694666298,6351915199458412,4107952880587487
20482,100000,221763834090484,8721741698998651,2122053330425333
20580,100000,5038353436880610,4081608150690590,201357126332192
20729,100000,234080499006224,1005746287855645,7486801135998602
21499,100000,8584386943430050,2285682890715653,2569335222335472
20676,100000,3476090860921921,5425237253848850,516452430447629
20673,100000,3163092569681144,7598836108153098,2432471794747981
20914,100000,754859271534513,6847340080209373,4710132332264894
24922,100000,4410952027740156,7188746065400151,1383186304983570
20507,100000,7980717834901305,2322394041596870,1932153104177810
21152,100000,5114283482203332,3429555200773257,676458869160855
21118,100000,1230034051619309,8858686174266339,1449490945802662
20683,100000,4788956406699157,2649052113723343,7763975268798024
23578,100000,3008232154689990,7663823181366790,8438945298295754
20937,100000,8103649904105162,256167254400029,5631490180145999
20662,100000,942993159126273,3239861089187225,3904406929870592
20759,100000,862793990198360,385654977806146,5694015815060801
20786,100000,2921067598765315,2628319445109084,6526641720150395
24489,100000,3081730921602776,7963645034521651,3293784135287874
20959,100000,8225491862562950,3106445674391142,3264789162991890
21386,100000,7932277825503893,6387643215848070,3457322474668044
21750,100000,7581477942296052,5035553501095821,2581422124739587
20800,100000,7705828855968050,8505340603428289,5385224581617790
20989,100000,77224293722769,4750580351111378,8586268883691947
20968,100000,6656290516761906,2187327080116671,3261611439864715
20737,100000,2109692792063968,3387522134574175,2453823041462701
20933,100000,3663821996654576,2631165667660993,7857673234617783
23823,100000,8745658636392671,3893668221305436,3522714013425099
25416,100000,8901125474985525,3555459700520414,57819399025576
21076,100000,885433346503307,7356823878194803,3926785720993593
21131,100000,1886091205773410,6178112957986335,5988912687226788
23534,100000,1161395759888512,2484959540990023,3963913090917635
20954,100000,3865730519818868,5241132134330518,3346449648195437
21735,100000,8656768722879849,6299576521185609,1565900804454475
20899,100000,1421129642373103,2939220856601073,145841755305972
21765,100000,2062352524653525,7828635214935025,1505701494279529
21869,100000,3438159693838701,5340438276204895,597183537398950
21207,100000,5604228422650750,4802155817740924,3587870892858961
25776,100000,1930527484728440,4648970903220749,8178506157728101
21498,100000,6200597048369863,3692517473654016,1260356224268809
20993,100000,4134647904810067,5997573100916641,1271964333462332
29423,100000,1635336231405472,621841082609129,3131061561773086
29524,100000,1420117306652466,8445558758729516,3384580084328859
30183,100000,1590363277928128,8305740173752210,7581821294601127
21159,100000,5831102207921703,5392034986940455,1062395539060711
21267,100000,4886674440436199,4757627213496979,3174801696998733
21760,100000,2793876862637542,740605030069792,4498520413038805
28482,100000,2061772170971302,315293755804475,2835748615199855
24248,100000,2516298901989496,8337207584365231,5288457811180652
20767,100000,5818644203708733,8687849558036854,6089075052163748
20891,100000,1464184151888091,4084697416238625,2040202769749564
20732,100000,1809431955314035,4251491085949166,3035251402425998
23616,100000,833585809944674,2864134799630283,5228799697860598
21082,100000,476248644769804,8638432716693936,6021995973161007
20849,100000,6500906995721543,1428982675999765,2508157470644515
20580,100000,6316473213620465,5512493570180066,8929695365324193
20775,100000,1112949375789961,4120815214641049,5534603374624346
20877,100000,2666897286181661,4447500404210187,3147214022245991
30396,100000,819496907808811,8794696990333751,5204547492768668
29933,100000,3418577742799918,5894829735979626,6550501241461317
26289,100000,6652022283484872,1376079254687249,2036415358533704
21543,100000,502563529883856,5080641104199915,8669185785717398
23769,100000,6255476643904685,7060373747663367,7722267543611779
30353,100000,7268323738809395,8783412366005885,3934800676911638
30246,100000,6379243860089820,5839916081092239,6667273793472501
21062,100000,2894582730769528,3250990385403948,2640197258171968
20931,100000,7940920035645185,4714759783165040,4049883930160928
22976,100000,6713892974568810,4073809275757096,3066615009286460
25872,100000,7087090387832226,1332536951945649,4830196475972261
20890,100000,501176429462030,7160262493877609,24975350761663
20760,100000,6277710698985852,7919911985019589,5326651843662856
20425,100000,861774563377278,4537578167600225,18304810441701
20708,100000,1611399714707649,8850774195035610,7358342883420679
21795,100000,1190264775187210,79228877781837,5131706768780208
20859,100000,3055281368348269,1741098853765381,1489105831623549
20884,100000,6583176307916345,2740567708095866,5419691635030826
20778,100000,7611766038153392,6930115542338223,351042371129123
21211,100000,1796542318328265,2594175365999660,4055523277267015
24568,100000,7473546311157113,3632469371652605,5332158749876480
30698,100000,1139748674485820,4836278865793484,3907732440530700
29087,100000,237953910447464,1957236450486715,3548180911942520
20507,100000,3186459437536296,2330583489041226,3670019671509443
20635,100000,6843542833904476,2229568318356546,2536147432453945
24072,100000,6633801967041762,2735040219571454,1184144798136683
29120,100000,5038473110109996,1577385214669742,2158853551805330
21190,100000,1462154099923235,3054261785075102,7905034924494898
20664,100000,8404783206317218,1831797708430020,1256690806735589
20998,100000,7730347806134217,4060762591912635,619880473789610
23734,100000,8332236020441645,7539805816451614,6478183554721164
23159,100000,4565398238385293,8519816412904910,2326452695038919
20582,100000,2004566217361922,8484358735144825,4007229272582144
20792,100000,7107461215866780,4407251118726989,7782011093953500
20815,100000,8628112424154572,2246480470856,7052006302029156
20734,100000,7112405753602684,5774269015724585,6361785632632315
21092,100000,8109001386413248,3154433287341008,5254540558108939
23639,100000,128407002376103,6987550915133975,4605679506400924
20529,100000,1978379698309100,1189128376328121,5141895897156464
20640,100000,6768566813147446,2135221026519283,7958894683527405
22770,100000,5142288430111013,8634024918725742,4377325177636350
29361,100000,178560434517592,4679639000905781,8877450876632861
29728,100000,7405616945071414,2156510076733531,7613466349683996
24655,100000,6736692474387567,6327982214886018,3781029585306795
20519,100000,6532216704773830,2605632507628178,7355075922026122
20953,100000,8637503478397314,1733964188521614,4274366980018674
26521,100000,23805070273089,950829669396819,7974533110865473
30432,100000,561148874189184,6970104152090858,417227552823966
24450,100000,6258734958733885,5321671965335367,2915287825876894
20624,100000,3487800030040562,9004609359983143,7881239394027528
25400,100000,5673464757592646,2093614574407226,4183026807930842
21343,100000,918742440357674,2802479316233703,7032924728460838
20895,100000,2968975559769369,1562218114256280,1034409107173466
20840,100000,3053600167288282,1244444110218900,5653067974483470
22031,100000,7928403745419619,2647616675093736,6591657093056354
20977,100000,2331172795605728,440295192873292,618388424323673
20907,100000,8271346087432097,526730481285554,3657736312866301
20488,100000,205922289870352,4663031770968611,7740417173245846
21092,100000,6645075347140951,2794280012492387,2521550771231105
20769,100000,6686319070464499,6338926937910822,6544051313089066
21107,100000,2527719019894764,2978600043249987,509103043707001
20786,100000,1990972944844822,1163045896487191,6833624393122631
24048,100000,2775579551180580,3021365740486891,3107913269143974
29817,100000,2904327722623886,5350052575496794,4785272958530975
28357,100000,532619732674805,4596391776324183,3968596951851768
20498,100000,4260235267632969,2081444732944786,3593435532263639
20781,100000,8496435989310704,4724823087629563,7359025426120148
22910,100000,4009373525992611,8243766453041027,2481778084410257
24723,100000,8563000376461875,1795969638080246,7146744895061547
27352,100000,1799589375988324,6556767708120264,1010205876359624
23985,100000,5374065240847535,714551084697792,85895595620102
21813,100000,4255648274513133,5101171228711950,7987793012245244
20385,100000,3558403016321719,6725255566396212,8881396103635225
21666,100000,1631134294361222,7988120136192427,5411538084257334
20486,100000,7287981977191799,5918095410544017,6085666091848818
21197,100000,4596752549398572,4750320387430371,1366898615214842
24514,100000,8259574951476983,8841722434615140,627152030099299
20600,100000,4888351547458770,1080768992737415,4568856506679538
21714,100000,556182051849823,2067349149343437,3384162556825808
20786,100000,2721852501858150,5477328472355840,5269353428631554
27231,100000,7798194580180423,4529667434274339,329545684812004
21172,100000,7933703760042486,1251124179571165,4640371475728488
20882,100000,7583353949230266,5381523938079582,1051771789589584
20707,100000,5085227034873166,3763966273558055,2384833447420957
20449,100000,8177380741132320,32038800663665,8265318863887874
20586,100000,1140521653052697,320592696888156,7751897063179360
20910,100000,8093605470773951,8259874727823614,1417971252488643
20502,100000,4801111256683072,4616980422975044,7379721828767435
20750,100000,4829971528517150,1447905605906571,2220022171125440
20955,100000,6763551309954885,6094939252632851,4723047991040984
25062,100000,6634869390890034,8554385645050778,1810925300274328
21275,100000,3884617431166431,5941009657535773,2097067213358228
20883,100000,8530834612276298,2676788254599098,6595349568538471
24863,100000,7986179455640797,781352609436476,3725502949881139
21913,100000,4660956117272030,4917387508048113,7393250831943310
20853,100000,3417736740449451,1015048593297637,8319718917000027
20496,100000,1688396295087283,5972740607014596,3276202254513564
20483,100000,7439364690020241,1454394958841142,177063275890253
22187,100000,762961820051473,6593154104874422,674573443896697
21217,100000,2291145716932661,3765773530600778,1512828916801909
31279,100000,2674887586570025,8707435917333750,7135910726245073
