runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.minx.integer,param.miny.integer,param.maxx.integer,param.maxy.integer
33,3377,55839,50000,-4938405365432588,-7705812563427825,880033326314241,4203850321148019
33,3401,57997,50000,-6985466970750898,-5861427561620504,5426027447483789,5501752431727884
33,3491,61618,50000,-7082040787683610,-7379529203478575,1540007463976416,321974447952903
33,3385,59851,50000,-3790531260830180,-2956782321164050,4903250164957506,3323989218827054
33,3395,54557,50000,-760819848588692,-3902827837550768,6861175633259415,69821484981053
33,3926,53409,50000,-4605687740584277,-8111317385322269,4587953100426911,7956359541464981
33,3447,80544,50000,-5736880073533136,-1710553493979024,8718683647100937,6328112258743048
33,3374,78564,50000,-8413466914277344,-2522494450184209,6832686769511930,4740084637772062
33,3926,59972,50000,-7643707676130272,-8922824545135092,6033337299824210,8047419444034291
33,3845,54675,50000,-387913134778977,-8014797817563893,8763542609134863,3803415081789037
33,3396,57956,50000,-8498833976874268,-1648628969714879,7900230141827084,5533779886365334
33,3575,54316,50000,-3593215543564149,-8337591331265840,859833627573951,3485203294407253
33,3453,54220,50000,-2188559084004173,-6933256024924160,495633244117707,8877750264430944
33,3425,54316,50000,-1638847670351676,-3912185237384349,8068422487626812,1461167319959958
33,3541,62536,50000,-3444005832098442,-3046681734210955,7485571591784762,6349763795718801
33,3837,70590,50000,-5682594648708862,-6871930087883597,5433447586255491,5278658452094444
33,3825,54331,50000,-171406334998085,-5956706299871019,4858905881453583,7305790626992429
33,3584,56410,50000,-5323000255420387,-2615502738990316,413180461174244,7743326016450939
33,4234,57331,50000,-2919458622876677,-7950969859419773,7438487400677921,4836538143252239
33,3339,59632,50000,-2299283664526205,-8034037634137475,5432125088355448,7067905010346111
33,3541,59808,50000,-4164409995808747,-1777276086534072,910030518250380,8477798461057499
33,3437,61783,50000,-593959047604038,-5780374874826636,3570005000038164,8910492871263754
33,3411,54858,50000,-4713853257660708,-301901205068264,7820635994480710,2575980437093128
33,3477,55720,50000,-6901698160916871,-4131244307717666,8565968395693154,3392528299788201
33,3407,57027,50000,-3712896474600153,-5608480559507700,8325517880097508,2619450323501131
33,3387,53775,50000,-5069591367234079,-1837514921543200,5146971211286643,3303514866110138
33,3542,83886,50000,-6861329453776039,-5396845647575511,6679134619321130,6252750541950919
33,3386,73242,50000,-567037800874080,-6591857021492831,112246833177386,6646495320827773
33,3399,56545,50000,-7209322568309237,-8048870000762639,4439983838800091,7161270773200282
33,3357,53408,50000,-8193891435697814,-5983510709517009,8920616523362794,6137232999206879
33,3450,55452,50000,-3052436967546067,-1413839759826506,1676536501666057,5133949432098751
33,3836,57087,50000,-6834239489828595,-5705345604942780,2657254745938093,1075139192653294
33,4026,56485,50000,-6807235422394867,-6623623798152504,4405088183219947,6874302916450135
33,3556,58132,50000,-4475821802513186,-1911781867829053,5486864913537357,5351899895101415
33,3462,58449,50000,-8468533677450036,-3202722591443620,6398186809825781,4258195295014132
33,4051,58029,50000,-7318296319114910,-119478223573899,8672617394235212,4206468302088104
33,3433,58483,50000,-5556870460457833,-2607398948049,648493557065743,7891280397881719
33,3941,60155,50000,-6735326551893173,-1174861913618714,3312155983736116,8799014319221358
33,4032,58186,50000,-5427312448948783,-3583520114366059,4865068243644976,4224036757319728
33,3525,56844,50000,-7151774770856637,-1575049934500445,7420755672313005,7962331233842670
33,3422,72641,50000,-5499522377153581,-6884650786226882,1517426336785881,5127488516299905
33,3457,57339,50000,-6059083108954479,-1648973783728483,4478787854076620,1411034406098222
33,3864,57523,50000,-315247560511342,-2939198744131131,6627178543458012,1574065627202004
33,3527,57619,50000,-5560556357264582,-2068829859403725,1264180112132305,8561935749340021
33,3970,76321,50000,-2660597580518952,-1105518681650104,550210160055715,4704782178431128
33,3598,57573,50000,-5730223082275866,-8095869697969160,7430020458458150,8977486038970277
33,3475,68614,50000,-1978860217744750,-4989630626725473,500940284847837,5073234813910942
33,3492,78511,50000,-8619768050754050,-3493448868573738,7668257447388286,596727757744080
33,3488,74690,50000,-3201105164081164,-5496200604620885,8165542187248828,7596272201501530
33,3515,69115,50000,-8425722278249140,-58205615475124,6349817633773889,6330137516272235
33,3724,56766,50000,-2199816394844036,-5339834657606373,3633265430973201,1085451333512865
33,3362,53705,50000,-222827903061502,-4320445991688247,8331490837467291,8469335138320523
33,3401,57872,50000,-35207531506443,-7118387678219400,2590859710562942,8914512064734384
33,3487,52614,50000,-7395353014264336,-2358664466334627,8558766835187822,8896076378552775
33,3392,62564,50000,-1681189859972638,-7319314435723038,8472472271341894,3603475777494003
33,3524,59921,50000,-2083438094865432,-246478506056980,3313083742526777,5966791414471242
33,3571,55122,50000,-6599858019848279,-4506671854988353,228536775926121,642275822605292
33,4280,72930,50000,-925287913443526,-1368829812082468,5568466431468001,6721666847822577
33,3388,68875,50000,-5798182724674021,-6907618022860379,2637981325444898,197340403366431
33,4007,59373,50000,-3308219032793762,-1309432743534378,5684170332672243,5473855393437001
33,3372,58772,50000,-2939265359289406,-6191843613845254,3773305942277039,2027152875042315
33,3360,54848,50000,-4032159288752095,-7587352074453018,6461717328997605,1037113759293542
33,3448,74359,50000,-4067332500333281,-681648464631330,7567406568108293,1262451421871354
33,3426,71792,50000,-8721727865843960,-7374032775482317,6713644684907684,8014500081082992
33,3981,53410,50000,-688340199423604,-77032423260116,2754409132263004,2865937843910375
33,4180,76442,50000,-1109051664873950,-2133797230886560,573212645425762,1740374012934028
33,3483,59126,50000,-398202542005309,-6322692232700467,5637351390325846,591270195584181
33,3418,56058,50000,-8748079203541102,-799990492987332,834644923126132,3753749830869773
33,3549,55551,50000,-601259463683451,-90374756770677,5700119211590825,5138077719587151
33,3379,54717,50000,-2289632764700209,-4033122414967016,2440516026267941,7439947654294158
33,3376,58628,50000,-6723585623469937,-8376481216694409,782369957483202,4639459397966336
33,4593,54447,50000,-8640656232260820,-595796158678169,3584137819981531,3058044758603473
33,3416,54429,50000,-1567068274799478,-7500953510749517,1282472968916430,2755529893149794
33,3348,55058,50000,-2822380755909201,-994553767821380,7418197674244918,2478884515957875
33,3478,57871,50000,-7086074792921130,-2713133920013360,5575446879656384,4092082411028353
33,3402,73031,50000,-4539539212793089,-8654946264022888,7426282029374473,7563942514086170
33,3411,64353,50000,-8318787031820625,-2839585979972775,451469409016969,1274540150656398
33,3642,56133,50000,-462685839658134,-1801794846608190,8629012951167234,1206594068092541
33,3443,71147,50000,-417569658079402,-5967333944679643,3803214684684895,1173477127480138
33,3398,71657,50000,-7841686519897313,-2799465943057038,1592966759061442,1980921011672705
33,3521,73380,50000,-6205319560253239,-455533020585687,7053823933840912,2276149651889835
33,3345,57894,50000,-1788691933082780,-7385417378609263,1835406610256545,282363412222734
33,3395,56349,50000,-1387347295321041,-4776377071962274,3198966689853185,3360508544078876
33,3482,60768,50000,-1334381949872328,-4335700216856384,5257919118592667,1823823111190151
33,3314,57731,50000,-5095065403692369,-1956942943083797,2264936508177846,5861597027697624
33,3367,64263,50000,-2924372527755913,-7406918445318520,5365850984249334,4032390373023271
33,3486,57558,50000,-2578558861518171,-4160693924321601,8738790860109379,6298653485767052
33,3455,54374,50000,-1073052229432057,-6259844620698097,4392353488448559,3979640367244900
33,3401,58282,50000,-6451056672787945,-8007090090987170,5852272712432884,7176577614995972
33,3652,55137,50000,-3975617969022170,-4833750897255825,8236076813521985,4738594922632985
33,3418,68846,50000,-5952817272366723,-2992262890051511,5710713952012864,166415385724350
33,3408,64067,50000,-701870717302993,-5736857561838188,6188176056155231,582086243089227
33,3355,58410,50000,-8585848305990881,-2554825811350739,1400965928967830,5598579358348286
33,3376,56339,50000,-5129904659865175,-2259783977338497,2588626671149162,3632986926128824
33,3413,54534,50000,-4989438874896064,-7017123289817166,2558684099112437,8338504970309996
33,3539,56236,50000,-1685791019326297,-7620380661026216,5916700969653332,3707404021567281
33,3401,58958,50000,-3043752214518037,-7096386131699508,6694679646591485,5258174130152152
33,3435,58406,50000,-5641993973203474,-5161582335747111,693713100194012,3401231025363623
34,4196,59086,50000,-6759944153644388,-2287791958149207,3747217332194310,7667176843046452
34,3468,60223,50000,-8508707393008514,-2996544826310549,486917697351868,210067367031386
34,3429,55571,50000,-211336469198071,-6290112854766793,1190922219441370,3144332945772954
34,3476,55838,50000,-4275502834339143,-8221689329923019,1007849523101089,5981190115332257
34,3409,54731,50000,-6977170519149811,-3523752091754059,8638900547367008,6205155212705358
34,3371,53904,50000,-5205158669258586,-831779328634314,4967355073063767,499072931995787
34,3519,52801,50000,-743200441595082,-344553920830577,3582286805110707,6110064577660522
34,3387,53173,50000,-1670763772108638,-7738378468676781,2183263108620826,8957246423583701
34,3392,54589,50000,-1840048137999104,-5055352932828704,4367157196351524,8797883845032558
34,3471,54707,50000,-2416866301286916,-6690205065269546,7999418386160622,4503634612190485
34,3452,54025,50000,-2737132668119111,-6318629506079924,3048004982439646,8551928263655407
34,3470,60235,50000,-1776704741035009,-751452497290360,8272146984790944,7528750323838104
34,3547,55102,50000,-8911244861300474,-6820491118527700,5951984200715664,1871425062145579
34,3501,56090,50000,-2247166144302808,-3939395924764023,6468702269588514,1477584851435540
34,3485,61329,50000,-3875100166743512,-7289098591701076,5643463668640091,8542368971830863
34,3420,53295,50000,-1569762648429064,-2938469854905869,8848882971086987,4944424903984544
34,3432,55905,50000,-2886841706940578,-2521393952627831,2712177266931281,691786830781177
34,3565,59686,50000,-4021310819908522,-8585169769562430,8707235871948224,1461707551126860
34,3513,67237,50000,-4030989598274848,-4031831022115932,7677789892326598,7534491191245974
34,3452,57116,50000,-8227726166582424,-8520626935825042,8916530244519967,6940804434306110
34,3499,58222,50000,-7459024821614498,-3329315446133762,2612194681079749,4500504306154192
34,3564,54921,50000,-6679525474651766,-7212808925723887,3561191753735430,4623501991818118
34,3496,54653,50000,-5318265495789507,-4274365177519346,4096742276630027,5160966412512183
34,3420,57845,50000,-3981743563539811,-3130027059931549,8434921800921526,2625776320657032
34,3528,63662,50000,-8273981567726048,-7432938144763587,7485634223676221,5993613388170354
34,3490,55666,50000,-5133944866404037,-8777174958966634,1588472118594767,8987297965555577
34,3434,60949,50000,-1373131226368730,-4557059792185142,554998796209117,5100352977828029
34,3454,56823,50000,-7171541202971228,-4553947827285832,2487473346932138,2310933185896583
34,3429,58194,50000,-3362315701317380,-3777094180948525,5362002406635703,5265244725826327
34,3459,55195,50000,-4915169670553561,-5773719169623651,4013896909004605,8985788608782995
34,3435,56638,50000,-2966637790767891,-8399363877150970,578535497784350,4863328246955602
34,3402,53705,50000,-4468412652541866,-1233243260171358,3779707450474609,917175002283005
34,3499,54483,50000,-6350669641582621,-8835924838007182,6151636489077675,826527028548396
34,3744,54403,50000,-8140101916664732,-8448554983964255,568675711719726,2231332110337054
34,3810,53331,50000,-5289715943871793,-7191009156121639,5071144412643476,3517608362389697
34,3361,53722,50000,-2121137741446963,-6416545274773020,3459448787062529,7382253423136175
34,3363,56415,50000,-6421724159628378,-8011903492812475,4598830236094822,6891317934859887
34,3427,54076,50000,-5244248649878756,-7313110165357015,8637050971719508,6523649033234355
34,3480,54598,50000,-1187251809489947,-847517380095249,5700682023037488,77199038192436
34,3416,53595,50000,-6244552956945447,-5042707106996399,4156714488305894,6045822614633757
34,3408,53427,50000,-7899149474649244,-4560235827922556,3198815869678372,7664910557151108
34,3384,56299,50000,-7474297374718975,-4775277580847346,3103480211836458,4994319141573528
34,3394,57177,50000,-2942835227824761,-6920407493821413,6897475666818864,1592947488813881
34,3461,67634,50000,-1791020854825766,-2503198642630415,5753713882813383,3644082791233134
34,3422,58839,50000,-8253060161017874,-5462768483750596,217695642525006,4571614511262022
34,3360,55405,50000,-8177788099644625,-2698924865007880,1415564982279953,2344605556493524
34,3401,56341,50000,-8654879831457729,-6395260865229682,1704136944394278,4524004136363764
34,3386,55865,50000,-6579451975095520,-3267050742266814,5262520738673448,3427599887232816
34,3384,53259,50000,-3041890060273404,-2316258015461919,8666093317774306,7221506697469023
34,3378,52820,50000,-853012252152953,-4817504531223585,3141436845363932,856563353909639
34,3407,58046,50000,-7020460785615450,-6279589098665914,8752372077402912,2863984655239142
34,3398,54136,50000,-1808011742768206,-4169887523239657,6129725071211082,5834176049154326
34,3394,52031,50000,-5291345829868021,-4401505975907493,1778337280258661,3927654521923099
34,3385,53029,50000,-8171027594063822,-8951448159053891,6750200486755706,8423020968242049
34,3420,55012,50000,-5576955618747553,-205823046097055,2602951462160771,4238520812068318
34,3443,59096,50000,-3117926090352482,-2596275534473490,1935762166213789,7128670463140733
34,3555,58121,50000,-7481705741698862,-4081151758134690,4179931016380499,6115223643849163
34,3409,54393,50000,-1392949108840619,-5550411439212227,1005809312037552,8762899446940974
34,3490,54228,50000,-1556972395635922,-1433423044724898,4079129571446051,412951345335295
34,3938,55634,50000,-4820777159828914,-2216104579475305,6636451573994907,454852656340637
34,3363,52409,50000,-2229892837275590,-633106920596313,3417208329587869,515774520815575
34,3339,54277,50000,-1546868900898176,-3899134313714178,5612608386531786,48717216192846
